,Kenteken,Voertuigsoort,Merk,Datum eerste toelating DT,Datum
97262,97WBV8,Middenasaanhangwagen,HAPERT,11/05/2021 12:00:00 AM,2021-11-05
97263,97WBV9,Middenasaanhangwagen,HAPERT,11/15/2021 12:00:00 AM,2021-11-15
97278,97WBX1,Autonome aanhangwagen,GS,11/05/2021 12:00:00 AM,2021-11-05
97279,97WBX3,Middenasaanhangwagen,HENRA AANHANGWAGENS BV,11/22/2021 12:00:00 AM,2021-11-22
97282,97WBX6,Middenasaanhangwagen,TITAN JELSUM,11/16/2021 12:00:00 AM,2021-11-16
97284,97WBX8,Middenasaanhangwagen,ANSSEMS,11/19/2021 12:00:00 AM,2021-11-19
97285,97WBX9,Middenasaanhangwagen,LINDDANA,09/16/2021 12:00:00 AM,2021-09-16
97299,97WBZ1,Middenasaanhangwagen,HENRA AANHANGWAGENS BV,11/18/2021 12:00:00 AM,2021-11-18
97301,97WBZ3,Middenasaanhangwagen,EDUARD,12/03/2021 12:00:00 AM,2021-12-03
97303,97WBZ5,Middenasaanhangwagen,DETHLEFFS,11/25/2021 12:00:00 AM,2021-11-25
97306,97WBZ8,Middenasaanhangwagen,ANSSEMS,11/25/2021 12:00:00 AM,2021-11-25
97357,97WDB1,Middenasaanhangwagen,TWINTRAILER,11/30/2021 12:00:00 AM,2021-11-30
97358,97WDB2,Middenasaanhangwagen,TTH,11/26/2021 12:00:00 AM,2021-11-26
97360,97WDB4,Middenasaanhangwagen,BUERSTNER,12/03/2021 12:00:00 AM,2021-12-03
97362,97WDB6,Middenasaanhangwagen,DYNAJET,12/01/2021 12:00:00 AM,2021-12-01
97378,97WDD2,Middenasaanhangwagen,EASYLINE,12/09/2021 12:00:00 AM,2021-12-09
97382,97WDD6,Middenasaanhangwagen,KALF,12/15/2021 12:00:00 AM,2021-12-15
97385,97WDD9,Middenasaanhangwagen,PEGA,12/24/2021 12:00:00 AM,2021-12-24
97400,97WDF3,Middenasaanhangwagen,HENRA AANHANGWAGENS BV,12/20/2021 12:00:00 AM,2021-12-20
97402,97WDF6,Middenasaanhangwagen,HENRA AANHANGWAGENS BV,12/23/2021 12:00:00 AM,2021-12-23
97454,97WDJ2,Middenasaanhangwagen,GAMO,01/27/2021 12:00:00 AM,2021-01-27
100022,97WRBL,Middenasaanhangwagen,HAPERT,01/05/2021 12:00:00 AM,2021-01-05
100774,97WTSB,Middenasaanhangwagen,HENRA,08/20/2021 12:00:00 AM,2021-08-20
100896,97WVBT,Middenasaanhangwagen,HENRA,11/02/2021 12:00:00 AM,2021-11-02
101186,97WXDT,Middenasaanhangwagen,ANSSEMS,04/09/2021 12:00:00 AM,2021-04-09
101211,97WXGK,Middenasaanhangwagen,SARIS,01/19/2021 12:00:00 AM,2021-01-19
101245,97WXJR,Middenasaanhangwagen,BUECKER,07/14/2021 12:00:00 AM,2021-07-14
101246,97WXJT,Middenasaanhangwagen,ANSSEMS,01/06/2021 12:00:00 AM,2021-01-06
101265,97WXLD,Middenasaanhangwagen,HAPERT,01/07/2021 12:00:00 AM,2021-01-07
101272,97WXLN,Middenasaanhangwagen,ANSSEMS,10/15/2021 12:00:00 AM,2021-10-15
101288,97WXNS,Middenasaanhangwagen,ANSSEMS,09/25/2021 12:00:00 AM,2021-09-25
101309,97WXRD,Middenasaanhangwagen,HAPERT,04/22/2021 12:00:00 AM,2021-04-22
101318,97WXRT,Middenasaanhangwagen,HENRA,03/17/2021 12:00:00 AM,2021-03-17
101320,97WXRX,Middenasaanhangwagen,HENRA,05/07/2021 12:00:00 AM,2021-05-07
101323,97WXSF,Middenasaanhangwagen,HENRA,06/22/2021 12:00:00 AM,2021-06-22
101331,97WXSR,Middenasaanhangwagen,IFOR WILLIAMS,03/02/2021 12:00:00 AM,2021-03-02
101341,97WXTJ,Middenasaanhangwagen,ANSSEMS,04/06/2021 12:00:00 AM,2021-04-06
101351,97WXTZ,Middenasaanhangwagen,HULCO,09/30/2021 12:00:00 AM,2021-09-30
101353,97WXVD,Middenasaanhangwagen,HAPERT,04/15/2021 12:00:00 AM,2021-04-15
101362,97WXVR,Middenasaanhangwagen,HAPERT,02/02/2021 12:00:00 AM,2021-02-02
101364,97WXVT,Middenasaanhangwagen,FENDT CARAVAN,06/05/2021 12:00:00 AM,2021-06-05
101367,97WXVZ,Middenasaanhangwagen,HOTRA,03/08/2021 12:00:00 AM,2021-03-08
101370,97WXXF,Middenasaanhangwagen,EDUARD,03/01/2021 12:00:00 AM,2021-03-01
101374,97WXXK,Middenasaanhangwagen,SARIS,01/21/2021 12:00:00 AM,2021-01-21
101380,97WXXT,Middenasaanhangwagen,HENRA,01/16/2021 12:00:00 AM,2021-01-16
101384,97WXZB,Middenasaanhangwagen,FENDT CARAVAN,04/01/2021 12:00:00 AM,2021-04-01
101385,97WXZD,Middenasaanhangwagen,ANSSEMS,01/06/2021 12:00:00 AM,2021-01-06
101387,97WXZG,Middenasaanhangwagen,HENRA,02/08/2021 12:00:00 AM,2021-02-08
101388,97WXZH,Middenasaanhangwagen,BOCKMANN,01/19/2021 12:00:00 AM,2021-01-19
101390,97WXZK,Middenasaanhangwagen,ANSSEMS,01/07/2021 12:00:00 AM,2021-01-07
101391,97WXZL,Middenasaanhangwagen,TOHACO,01/07/2021 12:00:00 AM,2021-01-07
101394,97WXZR,Middenasaanhangwagen,KNAUS,01/13/2021 12:00:00 AM,2021-01-13
101396,97WXZT,Middenasaanhangwagen,HAPERT,01/08/2021 12:00:00 AM,2021-01-08
101399,97WXZZ,Middenasaanhangwagen,BOCKMANN,10/06/2021 12:00:00 AM,2021-10-06
101400,97WZBB,Middenasaanhangwagen,EDUARD,01/16/2021 12:00:00 AM,2021-01-16
101405,97WZBJ,Middenasaanhangwagen,ANSSEMS,02/15/2021 12:00:00 AM,2021-02-15
101406,97WZBK,Middenasaanhangwagen,SARIS,04/17/2021 12:00:00 AM,2021-04-17
101407,97WZBL,Middenasaanhangwagen,HULCO,05/06/2021 12:00:00 AM,2021-05-06
101409,97WZBP,Middenasaanhangwagen,ANSSEMS,01/09/2021 12:00:00 AM,2021-01-09
101410,97WZBR,Middenasaanhangwagen,VLEMMIX,01/08/2021 12:00:00 AM,2021-01-08
101411,97WZBS,Middenasaanhangwagen,VLEMMIX,01/04/2021 12:00:00 AM,2021-01-04
101412,97WZBT,Middenasaanhangwagen,SARIS,02/13/2021 12:00:00 AM,2021-02-13
101413,97WZBV,Middenasaanhangwagen,HENRA,03/05/2021 12:00:00 AM,2021-03-05
101414,97WZBX,Middenasaanhangwagen,HULCO,02/01/2021 12:00:00 AM,2021-02-01
101415,97WZBZ,Middenasaanhangwagen,TTH,01/08/2021 12:00:00 AM,2021-01-08
101416,97WZDB,Middenasaanhangwagen,HAPERT,01/19/2021 12:00:00 AM,2021-01-19
101417,97WZDD,Middenasaanhangwagen,HOBBY,02/24/2021 12:00:00 AM,2021-02-24
101418,97WZDF,Middenasaanhangwagen,SARIS,02/08/2021 12:00:00 AM,2021-02-08
101419,97WZDG,Middenasaanhangwagen,HULCO,02/02/2021 12:00:00 AM,2021-02-02
101421,97WZDJ,Middenasaanhangwagen,HAPERT,01/21/2021 12:00:00 AM,2021-01-21
101422,97WZDK,Middenasaanhangwagen,ANSSEMS,03/26/2021 12:00:00 AM,2021-03-26
101423,97WZDL,Middenasaanhangwagen,VANCLAES,04/06/2021 12:00:00 AM,2021-04-06
101424,97WZDN,Middenasaanhangwagen,HENRA,02/05/2021 12:00:00 AM,2021-02-05
101425,97WZDP,Middenasaanhangwagen,SARIS,02/18/2021 12:00:00 AM,2021-02-18
101426,97WZDR,Middenasaanhangwagen,PETERS,01/21/2021 12:00:00 AM,2021-01-21
101427,97WZDS,Middenasaanhangwagen,HENRA,02/05/2021 12:00:00 AM,2021-02-05
101428,97WZDT,Middenasaanhangwagen,TABBERT,01/28/2021 12:00:00 AM,2021-01-28
101429,97WZDV,Middenasaanhangwagen,HAPERT,04/15/2021 12:00:00 AM,2021-04-15
101430,97WZDX,Middenasaanhangwagen,HUMBAUR,07/09/2021 12:00:00 AM,2021-07-09
101431,97WZDZ,Middenasaanhangwagen,HENRA,01/29/2021 12:00:00 AM,2021-01-29
101432,97WZFB,Middenasaanhangwagen,HAPERT,01/30/2021 12:00:00 AM,2021-01-30
101433,97WZFD,Middenasaanhangwagen,HULCO,03/10/2021 12:00:00 AM,2021-03-10
101434,97WZFF,Middenasaanhangwagen,BLYSS,01/27/2021 12:00:00 AM,2021-01-27
101435,97WZFG,Middenasaanhangwagen,VLEMMIX,01/28/2021 12:00:00 AM,2021-01-28
101436,97WZFH,Middenasaanhangwagen,CHEVAL LIBERTE,04/14/2021 12:00:00 AM,2021-04-14
101438,97WZFK,Middenasaanhangwagen,HENRA,02/06/2021 12:00:00 AM,2021-02-06
101439,97WZFL,Middenasaanhangwagen,ANSSEMS,02/08/2021 12:00:00 AM,2021-02-08
101440,97WZFN,Middenasaanhangwagen,HULCO,08/17/2021 12:00:00 AM,2021-08-17
101442,97WZFR,Middenasaanhangwagen,SARIS,02/16/2021 12:00:00 AM,2021-02-16
101443,97WZFS,Middenasaanhangwagen,HAPERT,03/03/2021 12:00:00 AM,2021-03-03
101445,97WZFV,Middenasaanhangwagen,HOBBY,03/03/2021 12:00:00 AM,2021-03-03
101446,97WZFX,Middenasaanhangwagen,EDUARD,02/15/2021 12:00:00 AM,2021-02-15
101447,97WZFZ,Middenasaanhangwagen,VLEMMIX,03/02/2021 12:00:00 AM,2021-03-02
101448,97WZGB,Middenasaanhangwagen,HUMBAUR,02/11/2021 12:00:00 AM,2021-02-11
101449,97WZGD,Middenasaanhangwagen,BRIAN JAMES TRAILERS,02/26/2021 12:00:00 AM,2021-02-26
101450,97WZGF,Middenasaanhangwagen,HENRA,02/13/2021 12:00:00 AM,2021-02-13
101451,97WZGG,Middenasaanhangwagen,HAPERT,03/08/2021 12:00:00 AM,2021-03-08
101452,97WZGH,Middenasaanhangwagen,HOBBY,03/12/2021 12:00:00 AM,2021-03-12
101453,97WZGJ,Middenasaanhangwagen,HAPERT,02/18/2021 12:00:00 AM,2021-02-18
101454,97WZGK,Middenasaanhangwagen,ANSSEMS,04/14/2021 12:00:00 AM,2021-04-14
101455,97WZGL,Middenasaanhangwagen,HENRA,02/16/2021 12:00:00 AM,2021-02-16
101456,97WZGN,Middenasaanhangwagen,HAPERT,02/20/2021 12:00:00 AM,2021-02-20
101457,97WZGP,Middenasaanhangwagen,ADRIA,02/27/2021 12:00:00 AM,2021-02-27
101458,97WZGR,Middenasaanhangwagen,PROLINE,02/26/2021 12:00:00 AM,2021-02-26
101459,97WZGS,Middenasaanhangwagen,KNAUS,04/02/2021 12:00:00 AM,2021-04-02
101461,97WZGV,Middenasaanhangwagen,HOBBY,03/05/2021 12:00:00 AM,2021-03-05
101463,97WZGZ,Middenasaanhangwagen,HULCO,02/27/2021 12:00:00 AM,2021-02-27
101464,97WZHB,Middenasaanhangwagen,ANSSEMS,06/17/2021 12:00:00 AM,2021-06-17
101465,97WZHD,Middenasaanhangwagen,HULCO,06/01/2021 12:00:00 AM,2021-06-01
101466,97WZHF,Middenasaanhangwagen,ANSSEMS,03/22/2021 12:00:00 AM,2021-03-22
101467,97WZHH,Middenasaanhangwagen,SARIS,03/04/2021 12:00:00 AM,2021-03-04
101468,97WZHJ,Middenasaanhangwagen,SALLAS,02/24/2021 12:00:00 AM,2021-02-24
101469,97WZHK,Middenasaanhangwagen,HAPERT,03/05/2021 12:00:00 AM,2021-03-05
101470,97WZHL,Middenasaanhangwagen,EDUARD,03/06/2021 12:00:00 AM,2021-03-06
101471,97WZHN,Middenasaanhangwagen,KNAUS,03/12/2021 12:00:00 AM,2021-03-12
101472,97WZHP,Middenasaanhangwagen,HUMBAUR,05/11/2021 12:00:00 AM,2021-05-11
101473,97WZHR,Middenasaanhangwagen,HENRA,05/03/2021 12:00:00 AM,2021-05-03
101474,97WZHS,Middenasaanhangwagen,HAPERT,03/09/2021 12:00:00 AM,2021-03-09
101477,97WZHX,Middenasaanhangwagen,NIJENKAMP,03/16/2021 12:00:00 AM,2021-03-16
101478,97WZHZ,Middenasaanhangwagen,HAPERT,03/19/2021 12:00:00 AM,2021-03-19
101479,97WZJB,Middenasaanhangwagen,HULCO,05/11/2021 12:00:00 AM,2021-05-11
101480,97WZJD,Middenasaanhangwagen,PEGA,05/07/2021 12:00:00 AM,2021-05-07
101481,97WZJF,Middenasaanhangwagen,EDUARD,03/10/2021 12:00:00 AM,2021-03-10
101482,97WZJG,Middenasaanhangwagen,HENRA,03/15/2021 12:00:00 AM,2021-03-15
101483,97WZJH,Middenasaanhangwagen,BOCKMANN,03/11/2021 12:00:00 AM,2021-03-11
101484,97WZJK,Middenasaanhangwagen,HOBBY,03/19/2021 12:00:00 AM,2021-03-19
101485,97WZJL,Middenasaanhangwagen,SARIS,03/27/2021 12:00:00 AM,2021-03-27
101486,97WZJN,Middenasaanhangwagen,ANSSEMS,04/02/2021 12:00:00 AM,2021-04-02
101487,97WZJP,Middenasaanhangwagen,HOBBY,04/02/2021 12:00:00 AM,2021-04-02
101488,97WZJR,Middenasaanhangwagen,ANSSEMS,03/27/2021 12:00:00 AM,2021-03-27
101489,97WZJS,Middenasaanhangwagen,WEINSBERG,03/25/2021 12:00:00 AM,2021-03-25
101490,97WZJT,Middenasaanhangwagen,ANSSEMS,03/20/2021 12:00:00 AM,2021-03-20
101491,97WZJV,Middenasaanhangwagen,SIRIUS,03/31/2021 12:00:00 AM,2021-03-31
101492,97WZJX,Middenasaanhangwagen,EDUARD,04/21/2021 12:00:00 AM,2021-04-21
101494,97WZKB,Middenasaanhangwagen,HAPERT,09/20/2021 12:00:00 AM,2021-09-20
101495,97WZKD,Middenasaanhangwagen,HUMBAUR,04/30/2021 12:00:00 AM,2021-04-30
101496,97WZKF,Middenasaanhangwagen,ANSSEMS,03/22/2021 12:00:00 AM,2021-03-22
101497,97WZKG,Middenasaanhangwagen,FENDT CARAVAN,04/09/2021 12:00:00 AM,2021-04-09
101498,97WZKJ,Middenasaanhangwagen,ANSSEMS,07/12/2021 12:00:00 AM,2021-07-12
101499,97WZKK,Middenasaanhangwagen,PROLINE,04/24/2021 12:00:00 AM,2021-04-24
101500,97WZKL,Middenasaanhangwagen,HUMBAUR,05/31/2021 12:00:00 AM,2021-05-31
101501,97WZKN,Middenasaanhangwagen,CARAVELAIR,04/13/2021 12:00:00 AM,2021-04-13
101502,97WZKP,Middenasaanhangwagen,WEINSBERG,03/26/2021 12:00:00 AM,2021-03-26
101503,97WZKR,Middenasaanhangwagen,BUERSTNER,04/02/2021 12:00:00 AM,2021-04-02
101504,97WZKS,Middenasaanhangwagen,HENRA AANHANGWAGENS BV,05/07/2021 12:00:00 AM,2021-05-07
101505,97WZKT,Middenasaanhangwagen,SARIS,05/04/2021 12:00:00 AM,2021-05-04
101506,97WZKX,Middenasaanhangwagen,HAPERT,04/16/2021 12:00:00 AM,2021-04-16
101507,97WZKZ,Middenasaanhangwagen,PEGA,04/21/2021 12:00:00 AM,2021-04-21
101508,97WZLB,Middenasaanhangwagen,HAPERT,04/20/2021 12:00:00 AM,2021-04-20
101509,97WZLD,Middenasaanhangwagen,CHEVAL LIBERTE,03/29/2021 12:00:00 AM,2021-03-29
101510,97WZLF,Middenasaanhangwagen,HAPERT,04/07/2021 12:00:00 AM,2021-04-07
101511,97WZLG,Middenasaanhangwagen,KNAUS,03/31/2021 12:00:00 AM,2021-03-31
101512,97WZLH,Middenasaanhangwagen,ANSSEMS,04/09/2021 12:00:00 AM,2021-04-09
101514,97WZLK,Middenasaanhangwagen,HAPERT,04/01/2021 12:00:00 AM,2021-04-01
101515,97WZLL,Middenasaanhangwagen,HENRA,08/20/2021 12:00:00 AM,2021-08-20
101516,97WZLN,Middenasaanhangwagen,ERIBA,04/28/2021 12:00:00 AM,2021-04-28
101517,97WZLP,Middenasaanhangwagen,EDUARD,07/17/2021 12:00:00 AM,2021-07-17
101518,97WZLR,Middenasaanhangwagen,EDUARD,04/15/2021 12:00:00 AM,2021-04-15
101519,97WZLT,Middenasaanhangwagen,TA-NO,03/24/2021 12:00:00 AM,2021-03-24
101521,97WZLX,Middenasaanhangwagen,HENRA,04/07/2021 12:00:00 AM,2021-04-07
101522,97WZLZ,Middenasaanhangwagen,TABBERT,04/08/2021 12:00:00 AM,2021-04-08
101523,97WZNB,Middenasaanhangwagen,SARIS,04/29/2021 12:00:00 AM,2021-04-29
101524,97WZND,Middenasaanhangwagen,VLEMMIX,04/12/2021 12:00:00 AM,2021-04-12
101525,97WZNF,Middenasaanhangwagen,CARAVELAIR,04/23/2021 12:00:00 AM,2021-04-23
101526,97WZNG,Middenasaanhangwagen,OOSTERWIJK,04/12/2021 12:00:00 AM,2021-04-12
101527,97WZNH,Middenasaanhangwagen,SWIFT GROUP LIMITED,05/01/2021 12:00:00 AM,2021-05-01
101528,97WZNJ,Middenasaanhangwagen,HAPERT,04/21/2021 12:00:00 AM,2021-04-21
101529,97WZNK,Middenasaanhangwagen,ANSSEMS,09/10/2021 12:00:00 AM,2021-09-10
101530,97WZNL,Middenasaanhangwagen,WEINSBERG,04/16/2021 12:00:00 AM,2021-04-16
101531,97WZNN,Middenasaanhangwagen,ANSSEMS,04/22/2021 12:00:00 AM,2021-04-22
101532,97WZNP,Middenasaanhangwagen,ERIBA,04/20/2021 12:00:00 AM,2021-04-20
101533,97WZNR,Middenasaanhangwagen,HAPERT,04/16/2021 12:00:00 AM,2021-04-16
101534,97WZNS,Middenasaanhangwagen,SARIS,05/04/2021 12:00:00 AM,2021-05-04
101535,97WZNT,Middenasaanhangwagen,NIJENKAMP,04/22/2021 12:00:00 AM,2021-04-22
101536,97WZNV,Middenasaanhangwagen,ADRIA,04/15/2021 12:00:00 AM,2021-04-15
101537,97WZNX,Middenasaanhangwagen,ERIBA,04/23/2021 12:00:00 AM,2021-04-23
101538,97WZNZ,Middenasaanhangwagen,HOBBY,05/05/2021 12:00:00 AM,2021-05-05
101539,97WZPB,Middenasaanhangwagen,ADRIA,05/01/2021 12:00:00 AM,2021-05-01
101540,97WZPD,Middenasaanhangwagen,KNAUS,04/29/2021 12:00:00 AM,2021-04-29
101541,97WZPF,Middenasaanhangwagen,FENDT CARAVAN,04/19/2021 12:00:00 AM,2021-04-19
101543,97WZPH,Middenasaanhangwagen,KABE,05/10/2021 12:00:00 AM,2021-05-10
101544,97WZPK,Middenasaanhangwagen,BUERSTNER,04/28/2021 12:00:00 AM,2021-04-28
101545,97WZPL,Middenasaanhangwagen,KNAUS,05/06/2021 12:00:00 AM,2021-05-06
101546,97WZPN,Middenasaanhangwagen,DETHLEFFS,05/07/2021 12:00:00 AM,2021-05-07
101547,97WZPP,Middenasaanhangwagen,HAPERT,04/30/2021 12:00:00 AM,2021-04-30
101548,97WZPR,Middenasaanhangwagen,HUMBAUR,06/14/2021 12:00:00 AM,2021-06-14
101549,97WZPS,Middenasaanhangwagen,HOBBY,05/06/2021 12:00:00 AM,2021-05-06
101550,97WZPT,Middenasaanhangwagen,HOBBY,05/27/2021 12:00:00 AM,2021-05-27
101551,97WZPV,Middenasaanhangwagen,LMC,05/11/2021 12:00:00 AM,2021-05-11
101553,97WZPZ,Middenasaanhangwagen,SWIFT GROUP LIMITED,05/06/2021 12:00:00 AM,2021-05-06
101554,97WZRB,Middenasaanhangwagen,HOBBY,05/03/2021 12:00:00 AM,2021-05-03
101555,97WZRD,Middenasaanhangwagen,KNAUS,05/07/2021 12:00:00 AM,2021-05-07
101556,97WZRF,Middenasaanhangwagen,EDUARD,09/27/2021 12:00:00 AM,2021-09-27
101557,97WZRG,Middenasaanhangwagen,EASYLINE,05/01/2021 12:00:00 AM,2021-05-01
101558,97WZRH,Middenasaanhangwagen,EDUARD,05/06/2021 12:00:00 AM,2021-05-06
101559,97WZRJ,Middenasaanhangwagen,EBO VAN WEEL,05/06/2021 12:00:00 AM,2021-05-06
101560,97WZRK,Middenasaanhangwagen,DETHLEFFS,05/08/2021 12:00:00 AM,2021-05-08
101561,97WZRL,Middenasaanhangwagen,ANSSEMS,05/11/2021 12:00:00 AM,2021-05-11
101562,97WZRN,Middenasaanhangwagen,HAPERT,05/07/2021 12:00:00 AM,2021-05-07
101563,97WZRP,Middenasaanhangwagen,HUMBAUR,05/28/2021 12:00:00 AM,2021-05-28
101564,97WZRR,Middenasaanhangwagen,ANSSEMS,10/28/2021 12:00:00 AM,2021-10-28
101565,97WZRS,Middenasaanhangwagen,FENDT CARAVAN,06/03/2021 12:00:00 AM,2021-06-03
101566,97WZRT,Middenasaanhangwagen,PROLINE,05/11/2021 12:00:00 AM,2021-05-11
101567,97WZRV,Middenasaanhangwagen,SARIS,05/11/2021 12:00:00 AM,2021-05-11
101569,97WZRZ,Middenasaanhangwagen,MARLIN,06/09/2021 12:00:00 AM,2021-06-09
101570,97WZSB,Middenasaanhangwagen,VANCLAES,07/26/2021 12:00:00 AM,2021-07-26
101571,97WZSF,Middenasaanhangwagen,TABBERT,05/21/2021 12:00:00 AM,2021-05-21
101572,97WZSG,Middenasaanhangwagen,BRIAN JAMES TRAILERS,12/16/2021 12:00:00 AM,2021-12-16
101573,97WZSH,Middenasaanhangwagen,FENDT CARAVAN,05/19/2021 12:00:00 AM,2021-05-19
101574,97WZSJ,Middenasaanhangwagen,EDUARD,05/19/2021 12:00:00 AM,2021-05-19
101575,97WZSK,Middenasaanhangwagen,ANSSEMS,08/20/2021 12:00:00 AM,2021-08-20
101576,97WZSL,Middenasaanhangwagen,ANSSEMS,05/19/2021 12:00:00 AM,2021-05-19
101577,97WZSN,Middenasaanhangwagen,CARAVELAIR,05/22/2021 12:00:00 AM,2021-05-22
101578,97WZSP,Middenasaanhangwagen,HULCO,09/16/2021 12:00:00 AM,2021-09-16
101579,97WZSR,Middenasaanhangwagen,HOBBY,07/16/2021 12:00:00 AM,2021-07-16
101580,97WZST,Middenasaanhangwagen,RIONED,05/19/2021 12:00:00 AM,2021-05-19
101582,97WZSX,Middenasaanhangwagen,DETHLEFFS,06/02/2021 12:00:00 AM,2021-06-02
101583,97WZSZ,Middenasaanhangwagen,HENRA,10/29/2021 12:00:00 AM,2021-10-29
101584,97WZTB,Middenasaanhangwagen,HENRA,06/04/2021 12:00:00 AM,2021-06-04
101586,97WZTF,Middenasaanhangwagen,SARIS,10/16/2021 12:00:00 AM,2021-10-16
101587,97WZTG,Middenasaanhangwagen,IFOR WILLIAMS,06/21/2021 12:00:00 AM,2021-06-21
101588,97WZTJ,Middenasaanhangwagen,HOBBY,06/04/2021 12:00:00 AM,2021-06-04
101589,97WZTK,Middenasaanhangwagen,TRIME,05/31/2021 12:00:00 AM,2021-05-31
101590,97WZTL,Middenasaanhangwagen,FENDT CARAVAN,05/31/2021 12:00:00 AM,2021-05-31
101592,97WZTR,Middenasaanhangwagen,EBO VAN WEEL,06/01/2021 12:00:00 AM,2021-06-01
101593,97WZTS,Middenasaanhangwagen,CARAVELAIR,07/02/2021 12:00:00 AM,2021-07-02
101594,97WZTT,Middenasaanhangwagen,KNAUS,06/04/2021 12:00:00 AM,2021-06-04
101595,97WZTV,Middenasaanhangwagen,CARAVELAIR,06/05/2021 12:00:00 AM,2021-06-05
101596,97WZTX,Middenasaanhangwagen,HULCO,07/02/2021 12:00:00 AM,2021-07-02
101597,97WZTZ,Middenasaanhangwagen,HOBBY,06/12/2021 12:00:00 AM,2021-06-12
101599,97WZVD,Middenasaanhangwagen,HAPERT,06/09/2021 12:00:00 AM,2021-06-09
101600,97WZVG,Middenasaanhangwagen,HULCO,06/26/2021 12:00:00 AM,2021-06-26
101601,97WZVH,Middenasaanhangwagen,HENRA,09/22/2021 12:00:00 AM,2021-09-22
101602,97WZVJ,Middenasaanhangwagen,PETERS,06/09/2021 12:00:00 AM,2021-06-09
101603,97WZVK,Middenasaanhangwagen,ERIBA,06/18/2021 12:00:00 AM,2021-06-18
101604,97WZVL,Middenasaanhangwagen,HOBBY,10/15/2021 12:00:00 AM,2021-10-15
101605,97WZVN,Middenasaanhangwagen,FENDT CARAVAN,06/21/2021 12:00:00 AM,2021-06-21
101606,97WZVP,Middenasaanhangwagen,SWIFT GROUP LIMITED,06/23/2021 12:00:00 AM,2021-06-23
101607,97WZVR,Middenasaanhangwagen,LMC,06/19/2021 12:00:00 AM,2021-06-19
101608,97WZVS,Middenasaanhangwagen,PROLINE,06/14/2021 12:00:00 AM,2021-06-14
101609,97WZVT,Middenasaanhangwagen,HULCO,06/14/2021 12:00:00 AM,2021-06-14
101612,97WZVZ,Middenasaanhangwagen,EDUARD,08/07/2021 12:00:00 AM,2021-08-07
101613,97WZXB,Middenasaanhangwagen,PROLINE,06/14/2021 12:00:00 AM,2021-06-14
101614,97WZXD,Middenasaanhangwagen,HOBBY,08/20/2021 12:00:00 AM,2021-08-20
101615,97WZXF,Middenasaanhangwagen,LMC,07/01/2021 12:00:00 AM,2021-07-01
101616,97WZXG,Middenasaanhangwagen,SARIS,07/17/2021 12:00:00 AM,2021-07-17
101617,97WZXH,Middenasaanhangwagen,KNAUS,10/20/2021 12:00:00 AM,2021-10-20
101620,97WZXN,Middenasaanhangwagen,FENDT CARAVAN,07/02/2021 12:00:00 AM,2021-07-02
101622,97WZXR,Middenasaanhangwagen,PROLINE,06/28/2021 12:00:00 AM,2021-06-28
101623,97WZXS,Middenasaanhangwagen,BRIAN JAMES TRAILERS,07/28/2021 12:00:00 AM,2021-07-28
101624,97WZXV,Middenasaanhangwagen,ADRIA,07/09/2021 12:00:00 AM,2021-07-09
101625,97WZXX,Middenasaanhangwagen,HOBBY,07/03/2021 12:00:00 AM,2021-07-03
101626,97WZXZ,Middenasaanhangwagen,HULCO,07/01/2021 12:00:00 AM,2021-07-01
101628,97WZZD,Middenasaanhangwagen,LMC,07/02/2021 12:00:00 AM,2021-07-02
101630,97WZZG,Middenasaanhangwagen,HOBBY,07/29/2021 12:00:00 AM,2021-07-29
101631,97WZZH,Middenasaanhangwagen,DOPPSTADT,06/29/2021 12:00:00 AM,2021-06-29
101632,97WZZJ,Middenasaanhangwagen,FENDT CARAVAN,07/09/2021 12:00:00 AM,2021-07-09
101633,97WZZK,Middenasaanhangwagen,SARIS,07/16/2021 12:00:00 AM,2021-07-16
101634,97WZZL,Middenasaanhangwagen,BRIAN JAMES TRAILERS,07/07/2021 12:00:00 AM,2021-07-07
101635,97WZZN,Middenasaanhangwagen,ANSSEMS,09/15/2021 12:00:00 AM,2021-09-15
101636,97WZZP,Middenasaanhangwagen,HENRA,07/10/2021 12:00:00 AM,2021-07-10
101638,97WZZS,Middenasaanhangwagen,HAPERT,07/06/2021 12:00:00 AM,2021-07-06
101639,97WZZV,Middenasaanhangwagen,BRIAN JAMES TRAILERS,08/26/2021 12:00:00 AM,2021-08-26
101640,97WZZX,Middenasaanhangwagen,ERIBA,07/16/2021 12:00:00 AM,2021-07-16
101641,97WZZZ,Middenasaanhangwagen,CARAVELAIR,07/08/2021 12:00:00 AM,2021-07-08
111671,98BPJ2,Bedrijfsauto,DAF,02/08/2021 12:00:00 AM,2021-02-08
111767,98BPV6,Bus,EBUSCO,02/11/2021 12:00:00 AM,2021-02-11
111812,98BRB8,Bedrijfsauto,RENAULT,01/06/2021 12:00:00 AM,2021-01-06
111813,98BRB9,Bedrijfsauto,VOLVO,01/04/2021 12:00:00 AM,2021-01-04
111816,98BRD1,Bedrijfsauto,DAF,01/15/2021 12:00:00 AM,2021-01-15
111817,98BRD3,Bedrijfsauto,VOLVO,01/05/2021 12:00:00 AM,2021-01-05
111818,98BRD4,Bedrijfsauto,SCANIA,01/04/2021 12:00:00 AM,2021-01-04
111820,98BRD7,Bedrijfsauto,DAF,01/12/2021 12:00:00 AM,2021-01-12
