,Kenteken,Voertuigsoort,Merk,Datum eerste toelating DT,Datum
298010,86WZNS,Middenasaanhangwagen,SARIS,11/19/2021 12:00:00 AM,2021-11-19
298011,86WZNT,Middenasaanhangwagen,SARIS,04/29/2021 12:00:00 AM,2021-04-29
298013,86WZNX,Middenasaanhangwagen,PEGA,05/14/2021 12:00:00 AM,2021-05-14
298014,86WZNZ,Middenasaanhangwagen,WEINSBERG,04/19/2021 12:00:00 AM,2021-04-19
298017,86WZPF,Middenasaanhangwagen,HULCO,06/19/2021 12:00:00 AM,2021-06-19
298018,86WZPG,Middenasaanhangwagen,FENDT CARAVAN,04/22/2021 12:00:00 AM,2021-04-22
298020,86WZPJ,Middenasaanhangwagen,EDUARD,11/02/2021 12:00:00 AM,2021-11-02
298021,86WZPK,Middenasaanhangwagen,HENRA,05/26/2021 12:00:00 AM,2021-05-26
298022,86WZPL,Middenasaanhangwagen,VLEMMIX,04/22/2021 12:00:00 AM,2021-04-22
298023,86WZPP,Middenasaanhangwagen,BOCKMANN,09/01/2021 12:00:00 AM,2021-09-01
298024,86WZPR,Middenasaanhangwagen,ADRIA,04/30/2021 12:00:00 AM,2021-04-30
298025,86WZPS,Middenasaanhangwagen,ADRIA,04/30/2021 12:00:00 AM,2021-04-30
298026,86WZPT,Middenasaanhangwagen,NIJENKAMP,05/04/2021 12:00:00 AM,2021-05-04
298027,86WZPV,Middenasaanhangwagen,BRIAN JAMES TRAILERS,04/30/2021 12:00:00 AM,2021-04-30
298028,86WZPX,Middenasaanhangwagen,HENRA,05/04/2021 12:00:00 AM,2021-05-04
298029,86WZPZ,Middenasaanhangwagen,SARIS,07/05/2021 12:00:00 AM,2021-07-05
298031,86WZRD,Middenasaanhangwagen,KNAUS,05/06/2021 12:00:00 AM,2021-05-06
298032,86WZRF,Middenasaanhangwagen,STERCKEMAN,05/06/2021 12:00:00 AM,2021-05-06
298033,86WZRG,Middenasaanhangwagen,HULCO,05/20/2021 12:00:00 AM,2021-05-20
298034,86WZRH,Middenasaanhangwagen,HENRA,05/19/2021 12:00:00 AM,2021-05-19
298036,86WZRK,Middenasaanhangwagen,BUERSTNER,05/10/2021 12:00:00 AM,2021-05-10
298037,86WZRL,Middenasaanhangwagen,NIJENKAMP,09/09/2021 12:00:00 AM,2021-09-09
298038,86WZRN,Middenasaanhangwagen,HAPERT,05/17/2021 12:00:00 AM,2021-05-17
298039,86WZRP,Middenasaanhangwagen,HUMBAUR,12/11/2021 12:00:00 AM,2021-12-11
298040,86WZRR,Middenasaanhangwagen,BW,06/25/2021 12:00:00 AM,2021-06-25
298041,86WZRS,Middenasaanhangwagen,CARAVELAIR,05/10/2021 12:00:00 AM,2021-05-10
298042,86WZRT,Middenasaanhangwagen,TABBERT,04/27/2021 12:00:00 AM,2021-04-27
298043,86WZRV,Middenasaanhangwagen,HUMBAUR,07/09/2021 12:00:00 AM,2021-07-09
298044,86WZRX,Middenasaanhangwagen,ANSSEMS,05/17/2021 12:00:00 AM,2021-05-17
298045,86WZSB,Middenasaanhangwagen,CARAVELAIR,06/05/2021 12:00:00 AM,2021-06-05
298046,86WZSF,Middenasaanhangwagen,HAPERT,09/29/2021 12:00:00 AM,2021-09-29
298047,86WZSG,Middenasaanhangwagen,EDUARD,06/24/2021 12:00:00 AM,2021-06-24
298048,86WZSH,Middenasaanhangwagen,EDUARD,05/21/2021 12:00:00 AM,2021-05-21
298049,86WZSJ,Middenasaanhangwagen,EDUARD,05/21/2021 12:00:00 AM,2021-05-21
298051,86WZSL,Middenasaanhangwagen,WEINSBERG,06/15/2021 12:00:00 AM,2021-06-15
298052,86WZSN,Middenasaanhangwagen,HENRA,05/20/2021 12:00:00 AM,2021-05-20
298053,86WZSP,Middenasaanhangwagen,HULCO,10/12/2021 12:00:00 AM,2021-10-12
298054,86WZSR,Middenasaanhangwagen,HAPERT,06/08/2021 12:00:00 AM,2021-06-08
298055,86WZST,Middenasaanhangwagen,TITAN JELSUM,05/25/2021 12:00:00 AM,2021-05-25
298057,86WZSX,Middenasaanhangwagen,PEGA,06/23/2021 12:00:00 AM,2021-06-23
298058,86WZSZ,Middenasaanhangwagen,HAPERT,06/11/2021 12:00:00 AM,2021-06-11
298059,86WZTB,Middenasaanhangwagen,ERIBA,06/04/2021 12:00:00 AM,2021-06-04
298061,86WZTF,Middenasaanhangwagen,SARIS,07/16/2021 12:00:00 AM,2021-07-16
298062,86WZTG,Middenasaanhangwagen,PROLINE,05/31/2021 12:00:00 AM,2021-05-31
298063,86WZTJ,Middenasaanhangwagen,HOBBY,06/19/2021 12:00:00 AM,2021-06-19
298064,86WZTK,Middenasaanhangwagen,PROLINE,05/31/2021 12:00:00 AM,2021-05-31
298065,86WZTL,Middenasaanhangwagen,HAPERT,07/08/2021 12:00:00 AM,2021-07-08
298066,86WZTN,Middenasaanhangwagen,PACTON TRAILERS,05/27/2021 12:00:00 AM,2021-05-27
298067,86WZTP,Middenasaanhangwagen,HAPERT,06/15/2021 12:00:00 AM,2021-06-15
298068,86WZTR,Middenasaanhangwagen,ERIBA,06/25/2021 12:00:00 AM,2021-06-25
298069,86WZTS,Middenasaanhangwagen,FENDT CARAVAN,06/07/2021 12:00:00 AM,2021-06-07
298070,86WZTT,Middenasaanhangwagen,HOBBY,06/24/2021 12:00:00 AM,2021-06-24
298071,86WZTV,Middenasaanhangwagen,ERIBA,06/09/2021 12:00:00 AM,2021-06-09
298072,86WZTX,Middenasaanhangwagen,FENDT CARAVAN,06/11/2021 12:00:00 AM,2021-06-11
298073,86WZTZ,Middenasaanhangwagen,SARIS,08/13/2021 12:00:00 AM,2021-08-13
298078,86WZVH,Middenasaanhangwagen,HENRA,06/30/2021 12:00:00 AM,2021-06-30
298080,86WZVK,Middenasaanhangwagen,VLEMMIX,06/07/2021 12:00:00 AM,2021-06-07
298081,86WZVL,Middenasaanhangwagen,HOBBY,06/30/2021 12:00:00 AM,2021-06-30
298082,86WZVN,Middenasaanhangwagen,EASYLINE,10/26/2021 12:00:00 AM,2021-10-26
298083,86WZVR,Middenasaanhangwagen,HENRA,06/17/2021 12:00:00 AM,2021-06-17
298084,86WZVS,Middenasaanhangwagen,ANSSEMS,08/13/2021 12:00:00 AM,2021-08-13
298085,86WZVT,Middenasaanhangwagen,FENDT CARAVAN,06/29/2021 12:00:00 AM,2021-06-29
298086,86WZVV,Middenasaanhangwagen,LMC,06/17/2021 12:00:00 AM,2021-06-17
298087,86WZVX,Middenasaanhangwagen,FENDT CARAVAN,06/23/2021 12:00:00 AM,2021-06-23
298088,86WZVZ,Middenasaanhangwagen,ANSSEMS,06/17/2021 12:00:00 AM,2021-06-17
298089,86WZXB,Middenasaanhangwagen,HENRA,07/20/2021 12:00:00 AM,2021-07-20
298090,86WZXD,Middenasaanhangwagen,HAPERT,12/17/2021 12:00:00 AM,2021-12-17
298091,86WZXF,Middenasaanhangwagen,VANCLAES,07/02/2021 12:00:00 AM,2021-07-02
298092,86WZXG,Middenasaanhangwagen,SARIS,06/23/2021 12:00:00 AM,2021-06-23
298093,86WZXH,Middenasaanhangwagen,ERIBA,09/10/2021 12:00:00 AM,2021-09-10
298094,86WZXJ,Middenasaanhangwagen,HAPERT,07/13/2021 12:00:00 AM,2021-07-13
298095,86WZXK,Middenasaanhangwagen,KALF,06/24/2021 12:00:00 AM,2021-06-24
298096,86WZXL,Middenasaanhangwagen,PEGA,06/21/2021 12:00:00 AM,2021-06-21
298097,86WZXN,Middenasaanhangwagen,HAPERT,07/30/2021 12:00:00 AM,2021-07-30
298098,86WZXP,Autonome aanhangwagen,PACTON,06/21/2021 12:00:00 AM,2021-06-21
298100,86WZXS,Middenasaanhangwagen,ANSSEMS,09/11/2021 12:00:00 AM,2021-09-11
298101,86WZXT,Middenasaanhangwagen,HENRA,07/05/2021 12:00:00 AM,2021-07-05
298102,86WZXV,Middenasaanhangwagen,DETHLEFFS,07/23/2021 12:00:00 AM,2021-07-23
298103,86WZXX,Middenasaanhangwagen,HAPERT,11/04/2021 12:00:00 AM,2021-11-04
298104,86WZXZ,Middenasaanhangwagen,EDUARD,07/03/2021 12:00:00 AM,2021-07-03
298107,86WZZG,Middenasaanhangwagen,HAPERT,08/30/2021 12:00:00 AM,2021-08-30
298109,86WZZJ,Middenasaanhangwagen,HUMBAUR,10/06/2021 12:00:00 AM,2021-10-06
298111,86WZZL,Autonome aanhangwagen,R.A.F.,06/30/2021 12:00:00 AM,2021-06-30
298112,86WZZN,Middenasaanhangwagen,VLEMMIX,07/05/2021 12:00:00 AM,2021-07-05
298113,86WZZP,Middenasaanhangwagen,EDUARD,08/07/2021 12:00:00 AM,2021-08-07
298115,86WZZS,Middenasaanhangwagen,HAPERT,07/05/2021 12:00:00 AM,2021-07-05
298117,86WZZV,Middenasaanhangwagen,DETHLEFFS,07/16/2021 12:00:00 AM,2021-07-16
298118,86WZZX,Middenasaanhangwagen,FENDT CARAVAN,08/13/2021 12:00:00 AM,2021-08-13
298119,86WZZZ,Middenasaanhangwagen,PEGA,07/07/2021 12:00:00 AM,2021-07-07
8113,87BPH5,Bus,MAN,02/26/2021 12:00:00 AM,2021-02-26
8217,87BPV6,Bus,EBUSCO,02/08/2021 12:00:00 AM,2021-02-08
8256,87BRB4,Bedrijfsauto,DAF,01/04/2021 12:00:00 AM,2021-01-04
8266,87BRD7,Bedrijfsauto,IVECO,01/14/2021 12:00:00 AM,2021-01-14
8271,87BRF1,Bedrijfsauto,MERCEDES-BENZ,01/04/2021 12:00:00 AM,2021-01-04
8272,87BRF2,Bedrijfsauto,VOLVO,01/18/2021 12:00:00 AM,2021-01-18
8273,87BRF3,Bedrijfsauto,SCANIA,01/05/2021 12:00:00 AM,2021-01-05
8274,87BRF4,Bedrijfsauto,DAF,01/29/2021 12:00:00 AM,2021-01-29
8275,87BRF6,Bedrijfsauto,DEMAG,01/11/2021 12:00:00 AM,2021-01-11
8277,87BRF8,Bedrijfsauto,DAF,02/26/2021 12:00:00 AM,2021-02-26
8278,87BRF9,Bedrijfsauto,DAF,01/19/2021 12:00:00 AM,2021-01-19
8283,87BRG1,Bedrijfsauto,IVECO,03/31/2021 12:00:00 AM,2021-03-31
8284,87BRG3,Bedrijfsauto,VOLVO,01/21/2021 12:00:00 AM,2021-01-21
8285,87BRG4,Bedrijfsauto,MERCEDES-BENZ,01/25/2021 12:00:00 AM,2021-01-25
8286,87BRG5,Bedrijfsauto,MAN,02/22/2021 12:00:00 AM,2021-02-22
8287,87BRG6,Bedrijfsauto,MERCEDES-BENZ,01/29/2021 12:00:00 AM,2021-01-29
8288,87BRG8,Bedrijfsauto,SCANIA,02/03/2021 12:00:00 AM,2021-02-03
8296,87BRH2,Bedrijfsauto,VOLVO,02/10/2021 12:00:00 AM,2021-02-10
8297,87BRH3,Bedrijfsauto,SCANIA,02/15/2021 12:00:00 AM,2021-02-15
8298,87BRH4,Bedrijfsauto,DAF,03/02/2021 12:00:00 AM,2021-03-02
8299,87BRH6,Bedrijfsauto,DAF,03/09/2021 12:00:00 AM,2021-03-09
8300,87BRH7,Bedrijfsauto,DAF,02/19/2021 12:00:00 AM,2021-02-19
8301,87BRH8,Bedrijfsauto,DAF,05/06/2021 12:00:00 AM,2021-05-06
8306,87BRJ1,Bedrijfsauto,VOLVO,02/25/2021 12:00:00 AM,2021-02-25
8307,87BRJ3,Bedrijfsauto,DAF,03/09/2021 12:00:00 AM,2021-03-09
8308,87BRJ4,Bedrijfsauto,MERCEDES-BENZ,03/24/2021 12:00:00 AM,2021-03-24
8309,87BRJ5,Bedrijfsauto,DAF,03/12/2021 12:00:00 AM,2021-03-12
8310,87BRJ6,Bedrijfsauto,VOLVO,03/24/2021 12:00:00 AM,2021-03-24
8311,87BRJ8,Bus,VAN HOOL,03/12/2021 12:00:00 AM,2021-03-12
8314,87BRK1,Bedrijfsauto,DAF,04/12/2021 12:00:00 AM,2021-04-12
8315,87BRK4,Bedrijfsauto,IVECO,03/22/2021 12:00:00 AM,2021-03-22
8316,87BRK6,Bedrijfsauto,MERCEDES-BENZ,03/11/2021 12:00:00 AM,2021-03-11
8317,87BRK8,Bedrijfsauto,SCANIA,04/12/2021 12:00:00 AM,2021-04-12
8318,87BRK9,Bedrijfsauto,DAF,04/01/2021 12:00:00 AM,2021-04-01
8322,87BRL1,Bedrijfsauto,VOLVO,03/24/2021 12:00:00 AM,2021-03-24
8323,87BRL2,Bedrijfsauto,DAF,04/22/2021 12:00:00 AM,2021-04-22
8326,87BRL5,Bedrijfsauto,MAN,04/09/2021 12:00:00 AM,2021-04-09
8327,87BRL6,Bedrijfsauto,SCANIA,04/14/2021 12:00:00 AM,2021-04-14
8328,87BRL7,Bedrijfsauto,MERCEDES-BENZ,04/13/2021 12:00:00 AM,2021-04-13
8330,87BRL9,Bedrijfsauto,MAN,05/05/2021 12:00:00 AM,2021-05-05
8336,87BRN1,Bedrijfsauto,MERCEDES-BENZ,05/05/2021 12:00:00 AM,2021-05-05
8337,87BRN2,Bedrijfsauto,MAN,04/22/2021 12:00:00 AM,2021-04-22
8338,87BRN4,Bedrijfsauto,VOLVO,04/29/2021 12:00:00 AM,2021-04-29
8339,87BRN5,Bedrijfsauto,DAF,05/07/2021 12:00:00 AM,2021-05-07
8340,87BRN6,Bedrijfsauto,DAF,04/30/2021 12:00:00 AM,2021-04-30
8342,87BRN8,Bedrijfsauto,MERCEDES-BENZ,05/05/2021 12:00:00 AM,2021-05-05
8343,87BRN9,Bedrijfsauto,SCANIA,06/10/2021 12:00:00 AM,2021-06-10
8349,87BRP1,Bedrijfsauto,SCANIA,05/20/2021 12:00:00 AM,2021-05-20
8350,87BRP2,Bedrijfsauto,MERCEDES-BENZ,05/18/2021 12:00:00 AM,2021-05-18
8351,87BRP3,Bedrijfsauto,DAF,05/12/2021 12:00:00 AM,2021-05-12
8352,87BRP4,Bedrijfsauto,VOLVO,06/18/2021 12:00:00 AM,2021-06-18
8353,87BRP5,Bedrijfsauto,IVECO,07/15/2021 12:00:00 AM,2021-07-15
8354,87BRP6,Bedrijfsauto,VOLVO,05/27/2021 12:00:00 AM,2021-05-27
8355,87BRP7,Bedrijfsauto,SCANIA,06/25/2021 12:00:00 AM,2021-06-25
8356,87BRP8,Bedrijfsauto,MERCEDES-BENZ,05/27/2021 12:00:00 AM,2021-05-27
8357,87BRP9,Bedrijfsauto,IVECO,06/23/2021 12:00:00 AM,2021-06-23
8365,87BRR1,Bedrijfsauto,SCANIA,06/04/2021 12:00:00 AM,2021-06-04
8366,87BRR2,Bedrijfsauto,SCANIA,06/02/2021 12:00:00 AM,2021-06-02
8367,87BRR3,Bedrijfsauto,VOLVO,06/03/2021 12:00:00 AM,2021-06-03
8368,87BRR4,Bedrijfsauto,DAF,06/07/2021 12:00:00 AM,2021-06-07
8370,87BRR6,Bedrijfsauto,DAF,06/30/2021 12:00:00 AM,2021-06-30
8372,87BRR8,Bedrijfsauto,VOLVO,07/07/2021 12:00:00 AM,2021-07-07
8381,87BRS1,Bedrijfsauto,MAN,06/17/2021 12:00:00 AM,2021-06-17
8382,87BRS3,Bedrijfsauto,DAF,07/26/2021 12:00:00 AM,2021-07-26
8383,87BRS4,Bedrijfsauto,SCANIA,08/04/2021 12:00:00 AM,2021-08-04
8384,87BRS5,Bedrijfsauto,VOLVO,07/15/2021 12:00:00 AM,2021-07-15
8385,87BRS6,Bedrijfsauto,SCANIA,07/12/2021 12:00:00 AM,2021-07-12
8386,87BRS7,Bedrijfsauto,DAF,08/10/2021 12:00:00 AM,2021-08-10
8387,87BRS8,Bedrijfsauto,SCANIA,08/18/2021 12:00:00 AM,2021-08-18
8388,87BRS9,Bedrijfsauto,E-TRUCKS EUROPE,07/02/2021 12:00:00 AM,2021-07-02
8392,87BRT1,Bedrijfsauto,VOLVO,07/05/2021 12:00:00 AM,2021-07-05
8393,87BRT2,Bedrijfsauto,RENAULT,10/15/2021 12:00:00 AM,2021-10-15
8394,87BRT3,Bus,VDL,07/13/2021 12:00:00 AM,2021-07-13
8395,87BRT5,Bedrijfsauto,DAF,08/17/2021 12:00:00 AM,2021-08-17
8396,87BRT6,Bedrijfsauto,DAF,07/14/2021 12:00:00 AM,2021-07-14
8397,87BRT8,Bedrijfsauto,DAF,09/01/2021 12:00:00 AM,2021-09-01
8398,87BRT9,Bedrijfsauto,DAF,09/15/2021 12:00:00 AM,2021-09-15
8403,87BRV1,Bedrijfsauto,MERCEDES-BENZ,08/13/2021 12:00:00 AM,2021-08-13
8404,87BRV2,Bedrijfsauto,VOLVO,07/22/2021 12:00:00 AM,2021-07-22
8406,87BRV5,Bus,EBUSCO,08/27/2021 12:00:00 AM,2021-08-27
8407,87BRV6,Bedrijfsauto,DAF,08/02/2021 12:00:00 AM,2021-08-02
8413,87BRX1,Bedrijfsauto,VOLVO,08/18/2021 12:00:00 AM,2021-08-18
8414,87BRX2,Bedrijfsauto,MERCEDES-BENZ,08/20/2021 12:00:00 AM,2021-08-20
8415,87BRX3,Bedrijfsauto,MERCEDES-BENZ,09/01/2021 12:00:00 AM,2021-09-01
8416,87BRX4,Bedrijfsauto,DAF,09/23/2021 12:00:00 AM,2021-09-23
8417,87BRX5,Bedrijfsauto,MERCEDES-BENZ,08/27/2021 12:00:00 AM,2021-08-27
8418,87BRX7,Bedrijfsauto,MAN,09/10/2021 12:00:00 AM,2021-09-10
8419,87BRX8,Bedrijfsauto,VOLVO,10/01/2021 12:00:00 AM,2021-10-01
8423,87BRZ2,Bedrijfsauto,VOLVO,09/29/2021 12:00:00 AM,2021-09-29
8424,87BRZ4,Bedrijfsauto,VOLVO,09/20/2021 12:00:00 AM,2021-09-20
8425,87BRZ5,Bedrijfsauto,DAF,10/05/2021 12:00:00 AM,2021-10-05
8427,87BRZ7,Bedrijfsauto,DAF,10/05/2021 12:00:00 AM,2021-10-05
8429,87BRZ9,Bedrijfsauto,LIEBHERR,09/29/2021 12:00:00 AM,2021-09-29
8434,87BSB3,Bedrijfsauto,DAF,11/08/2021 12:00:00 AM,2021-11-08
8436,87BSB5,Bedrijfsauto,MERCEDES-BENZ,10/13/2021 12:00:00 AM,2021-10-13
8438,87BSB7,Bedrijfsauto,MAN,10/29/2021 12:00:00 AM,2021-10-29
8451,87BSF1,Bedrijfsauto,SCANIA,11/03/2021 12:00:00 AM,2021-11-03
8452,87BSF2,Bedrijfsauto,VOLVO,10/21/2021 12:00:00 AM,2021-10-21
8453,87BSF3,Bedrijfsauto,DAF,11/15/2021 12:00:00 AM,2021-11-15
8454,87BSF4,Bedrijfsauto,VOLVO,11/11/2021 12:00:00 AM,2021-11-11
8455,87BSF5,Bedrijfsauto,SCANIA,10/27/2021 12:00:00 AM,2021-10-27
8456,87BSF6,Bedrijfsauto,DAF,12/09/2021 12:00:00 AM,2021-12-09
8457,87BSF7,Bedrijfsauto,DAF,11/05/2021 12:00:00 AM,2021-11-05
8458,87BSF8,Bedrijfsauto,DAF,12/14/2021 12:00:00 AM,2021-12-14
8467,87BSG1,Bedrijfsauto,SCANIA,11/05/2021 12:00:00 AM,2021-11-05
8468,87BSG2,Bedrijfsauto,DAF,11/09/2021 12:00:00 AM,2021-11-09
8470,87BSG4,Bedrijfsauto,VOLVO,11/16/2021 12:00:00 AM,2021-11-16
8471,87BSG5,Bedrijfsauto,MERCEDES-BENZ,12/14/2021 12:00:00 AM,2021-12-14
8472,87BSG6,Bedrijfsauto,MAN,11/16/2021 12:00:00 AM,2021-11-16
8473,87BSG8,Bedrijfsauto,SCANIA,11/24/2021 12:00:00 AM,2021-11-24
8477,87BSH1,Bedrijfsauto,SCANIA,12/07/2021 12:00:00 AM,2021-12-07
8478,87BSH3,Bedrijfsauto,VOLVO,12/09/2021 12:00:00 AM,2021-12-09
8480,87BSH6,Bedrijfsauto,DAF,12/30/2021 12:00:00 AM,2021-12-30
8481,87BSH7,Bedrijfsauto,DAF,12/09/2021 12:00:00 AM,2021-12-09
8483,87BSH9,Bedrijfsauto,VOLVO,12/10/2021 12:00:00 AM,2021-12-10
8494,87BSJ6,Bedrijfsauto,SCANIA,12/22/2021 12:00:00 AM,2021-12-22
8496,87BSJ8,Bedrijfsauto,NIESMANN-BISCHOTT,12/16/2021 12:00:00 AM,2021-12-16
8564,87BSR6,Bedrijfsauto,MAN,05/07/2021 12:00:00 AM,2021-05-07
26852,87MNGD,Motorfiets,ROYAL ENFIELD,04/22/2021 12:00:00 AM,2021-04-22
26919,87MNLL,Motorfiets,HARLEY DAVIDSON,01/28/2021 12:00:00 AM,2021-01-28
26928,87MNNB,Motorfiets,PIAGGIO,01/09/2021 12:00:00 AM,2021-01-09
26931,87MNNG,Motorfiets,SUZUKI,01/07/2021 12:00:00 AM,2021-01-07
26935,87MNNL,Motorfiets,KAWASAKI,01/02/2021 12:00:00 AM,2021-01-02
26937,87MNNP,Motorfiets,TRIUMPH,01/08/2021 12:00:00 AM,2021-01-08
26938,87MNNR,Motorfiets,BMW,02/24/2021 12:00:00 AM,2021-02-24
26942,87MNNX,Motorfiets,KAWASAKI,01/22/2021 12:00:00 AM,2021-01-22
26943,87MNNZ,Motorfiets,KAWASAKI,01/13/2021 12:00:00 AM,2021-01-13
26944,87MNPB,Motorfiets,YAMAHA,01/09/2021 12:00:00 AM,2021-01-09
26948,87MNPH,Motorfiets,KTM,02/19/2021 12:00:00 AM,2021-02-19
26952,87MNPN,Motorfiets,HARLEY DAVIDSON,02/27/2021 12:00:00 AM,2021-02-27
26954,87MNPR,Motorfiets,HUSQVARNA,01/30/2021 12:00:00 AM,2021-01-30
26956,87MNPT,Motorfiets,DUCATI,03/19/2021 12:00:00 AM,2021-03-19
26962,87MNRF,Motorfiets,PIAGGIO,02/18/2021 12:00:00 AM,2021-02-18
26963,87MNRG,Motorfiets,HARLEY DAVIDSON,05/08/2021 12:00:00 AM,2021-05-08
26964,87MNRH,Motorfiets,HARLEY DAVIDSON,03/11/2021 12:00:00 AM,2021-03-11
26966,87MNRK,Motorfiets,BMW,02/19/2021 12:00:00 AM,2021-02-19
26967,87MNRL,Motorfiets,HUSQVARNA,02/18/2021 12:00:00 AM,2021-02-18
26968,87MNRN,Motorfiets,DUCATI,02/19/2021 12:00:00 AM,2021-02-19
26972,87MNRT,Motorfiets,HUSQVARNA,02/26/2021 12:00:00 AM,2021-02-26
26973,87MNRV,Motorfiets,ROYAL ENFIELD,03/01/2021 12:00:00 AM,2021-03-01
26975,87MNSF,Motorfiets,KAWASAKI,03/02/2021 12:00:00 AM,2021-03-02
26978,87MNSJ,Motorfiets,SUZUKI,03/06/2021 12:00:00 AM,2021-03-06
26981,87MNSN,Motorfiets,BMW,03/08/2021 12:00:00 AM,2021-03-08
26982,87MNSP,Motorfiets,KAWASAKI,03/05/2021 12:00:00 AM,2021-03-05
26984,87MNST,Motorfiets,TRIUMPH,03/26/2021 12:00:00 AM,2021-03-26
26985,87MNSV,Motorfiets,HONDA,03/13/2021 12:00:00 AM,2021-03-13
26986,87MNSX,Motorfiets,DUCATI,03/10/2021 12:00:00 AM,2021-03-10
26987,87MNSZ,Motorfiets,KTM,03/20/2021 12:00:00 AM,2021-03-20
26988,87MNTD,Motorfiets,BETA,03/18/2021 12:00:00 AM,2021-03-18
26989,87MNTF,Motorfiets,HONDA,03/22/2021 12:00:00 AM,2021-03-22
26991,87MNTH,Motorfiets,YAMAHA,03/19/2021 12:00:00 AM,2021-03-19
26993,87MNTK,Motorfiets,BMW,03/19/2021 12:00:00 AM,2021-03-19
26994,87MNTL,Motorfiets,KTM,03/20/2021 12:00:00 AM,2021-03-20
26997,87MNTR,Motorfiets,YAMAHA,03/23/2021 12:00:00 AM,2021-03-23
26998,87MNTS,Motorfiets,KAWASAKI,03/23/2021 12:00:00 AM,2021-03-23
27000,87MNTV,Motorfiets,SUZUKI,03/26/2021 12:00:00 AM,2021-03-26
27002,87MNTZ,Motorfiets,YAMAHA,03/26/2021 12:00:00 AM,2021-03-26
27003,87MNVB,Motorfiets,KAWASAKI,03/26/2021 12:00:00 AM,2021-03-26
27005,87MNVF,Motorfiets,YAMAHA,05/07/2021 12:00:00 AM,2021-05-07
27007,87MNVH,Motorfiets,SUZUKI,03/30/2021 12:00:00 AM,2021-03-30
27009,87MNVK,Motorfiets,BMW,04/03/2021 12:00:00 AM,2021-04-03
27010,87MNVL,Motorfiets,HONDA,04/14/2021 12:00:00 AM,2021-04-14
27011,87MNVN,Motorfiets,BMW,03/31/2021 12:00:00 AM,2021-03-31
27014,87MNVS,Motorfiets,KAWASAKI,04/07/2021 12:00:00 AM,2021-04-07
27016,87MNVV,Motorfiets,HONDA,04/24/2021 12:00:00 AM,2021-04-24
27017,87MNVX,Motorfiets,KAWASAKI,04/10/2021 12:00:00 AM,2021-04-10
27022,87MNXH,Motorfiets,TRIUMPH,04/21/2021 12:00:00 AM,2021-04-21
27025,87MNXL,Motorfiets,SUZUKI,04/15/2021 12:00:00 AM,2021-04-15
27026,87MNXN,Motorfiets,ZERO MOTORCYCLES,05/05/2021 12:00:00 AM,2021-05-05
27027,87MNXP,Motorfiets,PIAGGIO,04/16/2021 12:00:00 AM,2021-04-16
27028,87MNXS,Motorfiets,KTM,04/15/2021 12:00:00 AM,2021-04-15
27030,87MNXV,Motorfiets,YAMAHA,04/17/2021 12:00:00 AM,2021-04-17
27032,87MNXZ,Motorfiets,KTM,10/19/2021 12:00:00 AM,2021-10-19
27036,87MNZG,Motorfiets,KTM,04/23/2021 12:00:00 AM,2021-04-23
27040,87MNZL,Motorfiets,YAMAHA,05/06/2021 12:00:00 AM,2021-05-06
27042,87MNZP,Motorfiets,BMW,05/20/2021 12:00:00 AM,2021-05-20
27043,87MNZR,Motorfiets,HONDA,04/29/2021 12:00:00 AM,2021-04-29
27044,87MNZS,Motorfiets,SUZUKI,05/29/2021 12:00:00 AM,2021-05-29
27045,87MNZT,Motorfiets,HONDA,05/01/2021 12:00:00 AM,2021-05-01
27046,87MNZV,Motorfiets,SUZUKI,05/03/2021 12:00:00 AM,2021-05-03
27051,87MPBD,Motorfiets,SUZUKI,05/10/2021 12:00:00 AM,2021-05-10
27052,87MPBF,Motorfiets,PIAGGIO,05/07/2021 12:00:00 AM,2021-05-07
27054,87MPBH,Motorfiets,YAMAHA,05/07/2021 12:00:00 AM,2021-05-07
27055,87MPBJ,Motorfiets,DUCATI,05/13/2021 12:00:00 AM,2021-05-13
27056,87MPBK,Motorfiets,TRIUMPH,05/08/2021 12:00:00 AM,2021-05-08
27057,87MPBL,Motorfiets,DUCATI,05/14/2021 12:00:00 AM,2021-05-14
27059,87MPBP,Motorfiets,KAWASAKI,05/27/2021 12:00:00 AM,2021-05-27
27062,87MPBT,Motorfiets,ZERO MOTORCYCLES,05/18/2021 12:00:00 AM,2021-05-18
27065,87MPBZ,Motorfiets,BMW,05/14/2021 12:00:00 AM,2021-05-14
27068,87MPDF,Motorfiets,BMW,05/19/2021 12:00:00 AM,2021-05-19
27070,87MPDJ,Motorfiets,KAWASAKI,05/20/2021 12:00:00 AM,2021-05-20
27071,87MPDK,Motorfiets,KTM,05/22/2021 12:00:00 AM,2021-05-22
27072,87MPDL,Motorfiets,DUCATI,05/28/2021 12:00:00 AM,2021-05-28
27073,87MPDN,Motorfiets,BMW,06/05/2021 12:00:00 AM,2021-06-05
27074,87MPDP,Motorfiets,HUSQVARNA,05/29/2021 12:00:00 AM,2021-05-29
27078,87MPDV,Motorfiets,KTM,07/03/2021 12:00:00 AM,2021-07-03
27079,87MPDX,Motorfiets,BMW,05/28/2021 12:00:00 AM,2021-05-28
27080,87MPDZ,Motorfiets,HARLEY DAVIDSON,05/28/2021 12:00:00 AM,2021-05-28
27081,87MPFB,Motorfiets,YAMAHA,06/04/2021 12:00:00 AM,2021-06-04
