,Kenteken,Brandstof omschrijving,Brandstofverbruik buiten de stad,Brandstofverbruik gecombineerd,CO2 uitstoot gecombineerd,CO2 uitstoot gewogen,Elektrisch verbruik enkel elektrisch wltp,Actie radius enkel elektrisch wltp,Actie radius enkel elektrisch stad wltp,Elektrisch verbruik extern opladen wltp,Actie radius extern opladen wltp,Actie radius extern opladen stad wltp,Max vermogen 15 minuten,Max vermogen 60 minuten,Netto max vermogen elektrisch
124169,88MPPG,Benzine,,,,,,,,,,,,,
124171,88MPPJ,Benzine,,,,,,,,,,,,,
124173,88MPPL,Benzine,,,,,,,,,,,,,
124176,88MPPR,Benzine,,,,,,,,,,,,,
124180,88MPPX,Benzine,,,,,,,,,,,,,
124184,88MPRF,Benzine,,,,,,,,,,,,,
124195,88MPRX,Benzine,,,,,,,,,,,,,
124200,88MPSJ,Benzine,,,,,,,,,,,,,
124204,88MPSP,Benzine,,,,,,,,,,,,,
124207,88MPSX,Benzine,,,,,,,,,,,,,
124210,88MPTD,Benzine,,,,,,,,,,,,,
124211,88MPTF,Benzine,,,,,,,,,,,,,
124214,88MPTJ,Benzine,,,,,,,,,,,,,
124216,88MPTL,Benzine,,,,,,,,,,,,,
124218,88MPTP,Benzine,,,,,,,,,,,,,
124224,88MPVB,Benzine,,,,,,,,,,,,,
124226,88MPVF,Benzine,,,,,,,,,,,,,
124230,88MPVP,Benzine,,,,,,,,,,,,,
124232,88MPVS,Benzine,,,,,,,,,,,,,
124268,88MPZZ,Benzine,,,,,,,,,,,,,
124290,88MRDJ,Benzine,,,,,,,,,,,,,
124318,88MRGF,Benzine,,,,,,,,,,,,,
124321,88MRGJ,Benzine,,,,,,,,,,,,,
124342,88MRHT,Benzine,,,,,,,,,,,,,
124344,88MRHX,Benzine,,,,,,,,,,,,,
124351,88MRJJ,Benzine,,,,,,,,,,,,,
124355,88MRJP,Benzine,,,,,,,,,,,,,
124369,88MRKP,Benzine,,,,,,,,,,,,,
124376,88MRLB,Benzine,,,,,,,,,,,,,
124392,88MRND,Benzine,,,,,,,,,,,,,
124403,88MRNV,Benzine,,,,,,,,,,,,,
124461,88MRVK,Benzine,,,,,,,,,,,,,
124469,88MRVX,Benzine,,,,,,,,,,,,,
124476,88MRXK,Benzine,,,,,,,,,,,,,
124496,88MSBF,Benzine,,,,,,,,,,,,,
154935,89BPH4,Diesel,,,,,,,,,,,,,
155043,89BPV6,Elektriciteit,,,,,,,,,,,,123.0,270.0
155087,89BRB4,Diesel,,,,,,,,,,,,,
155091,89BRB9,Diesel,,,,,,,,,,,,,
155096,89BRD2,Diesel,,,,,,,,,,,,,
155097,89BRD3,Diesel,,,,,,,,,,,,,
155100,89BRD6,CNG,,,,,,,,,,,,,
155101,89BRD8,Diesel,,,,,,,,,,,,,
155102,89BRD9,Diesel,,,,,,,,,,,,,
155114,89BRF3,Diesel,,,,,,,,,,,,,
155115,89BRF4,Diesel,,,,,,,,,,,,,
155116,89BRF6,Diesel,,,,,,,,,,,,,
155118,89BRF9,Diesel,,,,,,,,,,,,,
155123,89BRG1,Diesel,,,,,,,,,,,,,
155124,89BRG2,Diesel,,,,,,,,,,,,,
155125,89BRG3,Diesel,,,,,,,,,,,,,
155126,89BRG4,Diesel,,,,,,,,,,,,,
155127,89BRG5,Diesel,,,,,,,,,,,,,
155135,89BRH2,Diesel,,,,,,,,,,,,,
155136,89BRH3,Diesel,,,,,,,,,,,,,
155137,89BRH4,Diesel,,,,,,,,,,,,,
155138,89BRH5,Diesel,,,,,,,,,,,,,
155139,89BRH6,Diesel,,,,,,,,,,,,,
155140,89BRH7,Diesel,,,,,,,,,,,,,
155141,89BRH8,Diesel,,,,,,,,,,,,,
155145,89BRJ1,Diesel,,,,,,,,,,,,,
155146,89BRJ2,Diesel,,,,,,,,,,,,,
155147,89BRJ3,Diesel,,,,,,,,,,,,,
155148,89BRJ4,Diesel,,,,,,,,,,,,,
155150,89BRJ8,Diesel,,,,,,,,,,,,,
155154,89BRK1,Diesel,,,,,,,,,,,,,
155155,89BRK2,Diesel,,,,,,,,,,,,,
155156,89BRK3,Diesel,,,,,,,,,,,,,
155157,89BRK4,Diesel,,,,,,,,,,,,,
155158,89BRK6,Diesel,,,,,,,,,,,,,
155159,89BRK7,Diesel,,,,,,,,,,,,,
155160,89BRK8,Diesel,,,,,,,,,,,,,
155161,89BRK9,Diesel,,,,,,,,,,,,,
155165,89BRL2,Diesel,,,,,,,,,,,,,
155166,89BRL3,LNG,,,,,,,,,,,,,
155169,89BRL6,Diesel,,,,,,,,,,,,,
155170,89BRL7,Diesel,,,,,,,,,,,,,
155171,89BRL8,Diesel,,,,,,,,,,,,,
155172,89BRL9,Diesel,,,,,,,,,,,,,
155177,89BRN1,Diesel,,,,,,,,,,,,,
155178,89BRN2,Diesel,,,,,,,,,,,,,
155180,89BRN4,Diesel,,,,,,,,,,,,,
155181,89BRN5,Diesel,,,,,,,,,,,,,
155186,89BRP1,LNG,,,,,,,,,,,,,
155187,89BRP2,Diesel,,,,,,,,,,,,,
155188,89BRP3,Diesel,,,,,,,,,,,,,
155189,89BRP4,Diesel,,,,,,,,,,,,,
155190,89BRP5,Diesel,,,,,,,,,,,,,
155191,89BRP6,LNG,,,,,,,,,,,,,
155192,89BRP6,Diesel,,,,,,,,,,,,,
155193,89BRP7,Diesel,,,,,,,,,,,,,
155194,89BRP8,Diesel,,,,,,,,,,,,,
155195,89BRP9,Diesel,,,,,,,,,,,,,
155204,89BRR1,Diesel,,,,,,,,,,,,,
155205,89BRR2,Diesel,,,,,,,,,,,,,
155206,89BRR3,Diesel,,,,,,,,,,,,,
155207,89BRR5,Diesel,,,,,,,,,,,,,
155208,89BRR6,Diesel,,,,,,,,,,,,,
155209,89BRR7,Diesel,,,,,,,,,,,,,
155210,89BRR8,Diesel,,,,,,,,,,,,,
155221,89BRS3,Diesel,,,,,,,,,,,,,
155222,89BRS4,Diesel,,,,,,,,,,,,,
155223,89BRS5,Diesel,,,,,,,,,,,,,
155224,89BRS6,Diesel,,,,,,,,,,,,,
155225,89BRS7,Diesel,,,,,,,,,,,,,
155226,89BRS9,Diesel,,,,,,,,,,,,,
155233,89BRT1,Diesel,,,,,,,,,,,,,
155234,89BRT2,Diesel,,,,,,,,,,,,,
155235,89BRT3,Diesel,,,,,,,,,,,,,
155236,89BRT4,Diesel,,,,,,,,,,,,,
155237,89BRT5,Diesel,,,,,,,,,,,,,
155241,89BRT9,Diesel,,,,,,,,,,,,,
155249,89BRV1,Diesel,,,,,,,,,,,,,
155250,89BRV2,Diesel,,,,,,,,,,,,,
155252,89BRV5,Elektriciteit,,,,,,,,,,,,87.0,125.0
155253,89BRV7,Diesel,,,,,,,,,,,,,
155254,89BRV8,Diesel,,,,,,,,,,,,,
155258,89BRX1,Diesel,,,,,,,,,,,,,
155259,89BRX2,Diesel,,,,,,,,,,,,,
155260,89BRX5,Diesel,,,,,,,,,,,,,
155261,89BRX6,Diesel,,,,,,,,,,,,,
155262,89BRX7,Diesel,,,,,,,,,,,,,
155263,89BRX8,Diesel,,,,,,,,,,,,,
155264,89BRX9,Diesel,,,,,,,,,,,,,
155273,89BRZ2,Diesel,,,,,,,,,,,,,
155274,89BRZ4,Diesel,,,,,,,,,,,,,
155275,89BRZ5,Diesel,,,,,,,,,,,,,
155276,89BRZ6,Diesel,,,,,,,,,,,,,
155278,89BRZ8,Diesel,,,,,,,,,,,,,
155279,89BRZ9,Diesel,,,,,,,,,,,,,
155285,89BSB3,Diesel,,,,,,,,,,,,,
155287,89BSB5,Diesel,,,,,,,,,,,,,
155291,89BSB9,Diesel,,,,,,,,,,,,,
155301,89BSF1,Diesel,,,,,,,,,,,,,
155302,89BSF3,Diesel,,,,,,,,,,,,,
155303,89BSF4,Diesel,,,,,,,,,,,,,
155304,89BSF5,Diesel,,,,,,,,,,,,,
155305,89BSF6,Diesel,,,,,,,,,,,,,
155307,89BSF8,Diesel,,,,,,,,,,,,,
155315,89BSG1,Diesel,,,,,,,,,,,,,
155316,89BSG3,Diesel,,,,,,,,,,,,,
155317,89BSG4,Diesel,,,,,,,,,,,,,
155318,89BSG6,Diesel,,,,,,,,,,,,,
155319,89BSG7,Diesel,,,,,,,,,,,,,
155321,89BSG9,Diesel,,,,,,,,,,,,,
155328,89BSH2,Diesel,,,,,,,,,,,,,
155330,89BSH4,Diesel,,,,,,,,,,,,,
155332,89BSH7,Diesel,,,,,,,,,,,,,
155333,89BSH9,Diesel,,,,,,,,,,,,,
155341,89BSJ6,Diesel,,,,,,,,,,,,,
155353,89BSK4,Diesel,,,,,,,,,,,,,
155383,89BSP2,Diesel,,,,,,,,,,,,,
155417,89BST8,Diesel,,,,,,,,,,,,,
155549,89BTK3,Diesel,,,,,,,,,,,,,
155551,89BTK6,Diesel,,,,,,,,,,,,,
155554,89BTK9,Diesel,,,,,,,,,,,,,
174010,89MNBP,Benzine,,,,,,,,,,,,,
174101,89MNKP,Benzine,,,,,,,,,,,,,
174117,89MNLP,Benzine,,,,,,,,,,,,,
174124,89MNNB,Benzine,,,,,,,,,,,,,
174126,89MNNF,Benzine,,,,,,,,,,,,,
174131,89MNNN,Benzine,,,,,,,,,,,,,
174133,89MNNR,Benzine,,,,,,,,,,,,,
174135,89MNNV,Benzine,,,,,,,,,,,,,
174136,89MNNX,Benzine,,,,,,,,,,,,,
174137,89MNNZ,Benzine,,,,,,,,,,,,,
174138,89MNPB,Benzine,,,,,,,,,,,,,
174145,89MNPN,Benzine,,,,,,,,,,,,,
174147,89MNPR,Benzine,,,,,,,,,,,,,
174159,89MNRK,Benzine,,,,,,,,,,,,,
174160,89MNRL,Benzine,,,,,,,,,,,,,
174161,89MNRN,Benzine,,,,,,,,,,,,,
174165,89MNRT,Benzine,,,,,,,,,,,,,
174166,89MNRV,Benzine,,,,,,,,,,,,,
174167,89MNRX,Benzine,,,,,,,,,,,,,
174169,89MNSF,Benzine,,,,,,,,,,,,,
174172,89MNSJ,Benzine,,,,,,,,,,,,,
174175,89MNSN,Benzine,,,,,,,,,,,,,
174178,89MNSV,Benzine,,,,,,,,,,,,,
174179,89MNSX,Benzine,,,,,,,,,,,,,
174180,89MNSZ,Benzine,,,,,,,,,,,,,
174182,89MNTD,Benzine,,,,,,,,,,,,,
174183,89MNTF,Benzine,,,,,,,,,,,,,
174185,89MNTH,Benzine,,,,,,,,,,,,,
174186,89MNTJ,Benzine,,,,,,,,,,,,,
174187,89MNTK,Benzine,,,,,,,,,,,,,
174188,89MNTL,Elektriciteit,,,,,,,,,,,15.0,,
174190,89MNTP,Benzine,,,,,,,,,,,,,
174191,89MNTR,Benzine,,,,,,,,,,,,,
174192,89MNTS,Benzine,,,,,,,,,,,,,
174194,89MNTV,Benzine,,,,,,,,,,,,,
174196,89MNTZ,Benzine,,,,,,,,,,,,,
174197,89MNVB,Benzine,,,,,,,,,,,,,
174199,89MNVF,Benzine,,,,,,,,,,,,,
174201,89MNVH,Benzine,,,,,,,,,,,,,
174203,89MNVK,Benzine,,,,,,,,,,,,,
174204,89MNVL,Benzine,,,,,,,,,,,,,
174205,89MNVN,Benzine,,,,,,,,,,,,,
174208,89MNVS,Benzine,,,,,,,,,,,,,
174210,89MNVV,Benzine,,,,,,,,,,,,,
174211,89MNVX,Benzine,,,,,,,,,,,,,
174212,89MNVZ,Benzine,,,,,,,,,,,,,
174217,89MNXH,Benzine,,,,,,,,,,,,,
174220,89MNXL,Benzine,,,,,,,,,,,,,
174224,89MNXS,Benzine,,,,,,,,,,,,,
174226,89MNXV,Benzine,,,,,,,,,,,,,
174228,89MNXZ,Benzine,,,,,,,,,,,,,
174231,89MNZF,Benzine,,,,,,,,,,,,,
174234,89MNZJ,Benzine,,,,,,,,,,,,,
174235,89MNZK,Benzine,,,,,,,,,,,,,
174236,89MNZL,Benzine,,,,,,,,,,,,,
174237,89MNZN,Benzine,,,,,,,,,,,,,
174238,89MNZP,Benzine,,,,,,,,,,,,,
174239,89MNZR,Benzine,,,,,,,,,,,,,
174240,89MNZS,Benzine,,,,,,,,,,,,,
174241,89MNZT,Benzine,,,,,,,,,,,,,
174247,89MPBG,Benzine,,,,,,,,,,,,,
174248,89MPBH,Benzine,,,,,,,,,,,,,
174250,89MPBK,Benzine,,,,,,,,,,,,,
174251,89MPBL,Benzine,,,,,,,,,,,,,
174252,89MPBN,Benzine,,,,,,,,,,,,,
174256,89MPBT,Benzine,,,,,,,,,,,,,
174262,89MPDF,Benzine,,,,,,,,,,,,,
174265,89MPDJ,Benzine,,,,,,,,,,,,,
174266,89MPDK,Benzine,,,,,,,,,,,,,
174268,89MPDN,Benzine,,,,,,,,,,,,,
174269,89MPDP,Benzine,,,,,,,,,,,,,
174271,89MPDT,Benzine,,,,,,,,,,,,,
174273,89MPDX,Benzine,,,,,,,,,,,,,
174275,89MPFB,Benzine,,,,,,,,,,,,,
174277,89MPFF,Benzine,,,,,,,,,,,,,
174279,89MPFJ,Benzine,,,,,,,,,,,,,
174283,89MPFP,Benzine,,,,,,,,,,,,,
174284,89MPFR,Benzine,,,,,,,,,,,,,
174286,89MPFV,Benzine,,,,,,,,,,,,,
174287,89MPFX,Benzine,,,,,,,,,,,,,
174288,89MPFZ,Benzine,,,,,,,,,,,,,
174289,89MPGD,Benzine,,,,,,,,,,,,,
174290,89MPGF,Benzine,,,,,,,,,,,,,
174293,89MPGJ,Benzine,,,,,,,,,,,,,
174294,89MPGK,Benzine,,,,,,,,,,,,,
174296,89MPGN,Benzine,,,,,,,,,,,,,
174298,89MPGR,Benzine,,,,,,,,,,,,,
174299,89MPGS,Benzine,,,,,,,,,,,,,
174300,89MPGT,Benzine,,,,,,,,,,,,,
174301,89MPGV,Benzine,,,,,,,,,,,,,
174304,89MPHB,Benzine,,,,,,,,,,,,,
174305,89MPHD,Benzine,,,,,,,,,,,,,
174306,89MPHF,Benzine,,,,,,,,,,,,,
174309,89MPHJ,Benzine,,,,,,,,,,,,,
174311,89MPHL,Benzine,,,,,,,,,,,,,
174312,89MPHN,Benzine,,,,,,,,,,,,,
174313,89MPHP,Benzine,,,,,,,,,,,,,
174314,89MPHS,Benzine,,,,,,,,,,,,,
174318,89MPHZ,Benzine,,,,,,,,,,,,,
174319,89MPJB,Benzine,,,,,,,,,,,,,
174320,89MPJD,Benzine,,,,,,,,,,,,,
174322,89MPJG,Benzine,,,,,,,,,,,,,
174323,89MPJH,Benzine,,,,,,,,,,,,,
174326,89MPJL,Benzine,,,,,,,,,,,,,
174327,89MPJN,Benzine,,,,,,,,,,,,,
174331,89MPJT,Benzine,,,,,,,,,,,,,
174332,89MPJV,Benzine,,,,,,,,,,,,,
174334,89MPJZ,Benzine,,,,,,,,,,,,,
174335,89MPKB,Benzine,,,,,,,,,,,,,
174336,89MPKD,Benzine,,,,,,,,,,,,,
174337,89MPKF,Benzine,,,,,,,,,,,,,
174340,89MPKJ,Benzine,,,,,,,,,,,,,
174343,89MPKN,Benzine,,,,,,,,,,,,,
174345,89MPKR,Benzine,,,,,,,,,,,,,
174346,89MPKS,Benzine,,,,,,,,,,,,,
174348,89MPKV,Benzine,,,,,,,,,,,,,
174351,89MPLB,Benzine,,,,,,,,,,,,,
174352,89MPLD,Benzine,,,,,,,,,,,,,
174353,89MPLF,Benzine,,,,,,,,,,,,,
174358,89MPLL,Benzine,,,,,,,,,,,,,
174360,89MPLR,Benzine,,,,,,,,,,,,,
174362,89MPLT,Benzine,,,,,,,,,,,,,
174363,89MPLV,Benzine,,,,,,,,,,,,,
174364,89MPLX,Benzine,,,,,,,,,,,,,
174365,89MPLZ,Benzine,,,,,,,,,,,,,
174367,89MPND,Benzine,,,,,,,,,,,,,
174368,89MPNF,Benzine,,,,,,,,,,,,,
174370,89MPNH,Benzine,,,,,,,,,,,,,
174371,89MPNJ,Benzine,,,,,,,,,,,,,
174374,89MPNN,Benzine,,,,,,,,,,,,,
174375,89MPNP,Benzine,,,,,,,,,,,,,
174376,89MPNR,Benzine,,,,,,,,,,,,,
174377,89MPNS,Benzine,,,,,,,,,,,,,
174379,89MPNV,Benzine,,,,,,,,,,,,,
174382,89MPPB,Benzine,,,,,,,,,,,,,
174383,89MPPD,Benzine,,,,,,,,,,,,,
174387,89MPPJ,Benzine,,,,,,,,,,,,,
174389,89MPPL,Benzine,,,,,,,,,,,,,
174392,89MPPR,Benzine,,,,,,,,,,,,,
174395,89MPPV,Benzine,,,,,,,,,,,,,
174398,89MPRD,Benzine,,,,,,,,,,,,,
174399,89MPRF,Benzine,,,,,,,,,,,,,
174401,89MPRH,Benzine,,,,,,,,,,,,,
174403,89MPRK,Benzine,,,,,,,,,,,,,
174413,89MPSB,Benzine,,,,,,,,,,,,,
174415,89MPSG,Benzine,,,,,,,,,,,,,
174417,89MPSJ,Benzine,,,,,,,,,,,,,
174420,89MPSN,Benzine,,,,,,,,,,,,,
174423,89MPST,Benzine,,,,,,,,,,,,,
174428,89MPTF,Benzine,,,,,,,,,,,,,
174431,89MPTJ,Benzine,,,,,,,,,,,,,
174433,89MPTL,Benzine,,,,,,,,,,,,,
174434,89MPTN,Benzine,,,,,,,,,,,,,
174441,89MPVB,Benzine,,,,,,,,,,,,,
174442,89MPVD,Benzine,,,,,,,,,,,,,
174590,89MRKR,Benzine,,,,,,,,,,,,,
174629,89MRPJ,Benzine,,,,,,,,,,,,,
174637,89MRPV,Benzine,,,,,,,,,,,,,
174686,89MRVK,Benzine,,,,,,,,,,,,,
174699,89MRXG,Benzine,,,,,,,,,,,,,
174705,89MRXV,Benzine,,,,,,,,,,,,,
174708,89MRZB,Benzine,,,,,,,,,,,,,
23206,90BPH4,Diesel,,,,,,,,,,,,,
23308,90BPV6,Elektriciteit,,,,,,,,,,,,123.0,270.0
23339,90BRB4,Diesel,,,,,,,,,,,,,
23340,90BRB5,Diesel,,,,,,,,,,,,,
23344,90BRB9,Diesel,,,,,,,,,,,,,
23353,90BRD3,Diesel,,,,,,,,,,,,,
23355,90BRD5,Diesel,,,,,,,,,,,,,
23356,90BRD6,LNG,,,,,,,,,,,,,
23363,90BRF1,Diesel,,,,,,,,,,,,,
23364,90BRF2,Diesel,,,,,,,,,,,,,
23365,90BRF4,Diesel,,,,,,,,,,,,,
23367,90BRF6,Diesel,,,,,,,,,,,,,
23369,90BRF8,Diesel,,,,,,,,,,,,,
23370,90BRF9,Diesel,,,,,,,,,,,,,
23374,90BRG1,Diesel,,,,,,,,,,,,,
23375,90BRG3,Diesel,,,,,,,,,,,,,
23376,90BRG4,Diesel,,,,,,,,,,,,,
23382,90BRH2,Diesel,,,,,,,,,,,,,
23383,90BRH3,Diesel,,,,,,,,,,,,,
23384,90BRH4,Diesel,,,,,,,,,,,,,
23385,90BRH6,Diesel,,,,,,,,,,,,,
23386,90BRH7,Diesel,,,,,,,,,,,,,
23394,90BRJ1,Diesel,,,,,,,,,,,,,
23395,90BRJ2,LNG,,,,,,,,,,,,,
23396,90BRJ2,Diesel,,,,,,,,,,,,,
23397,90BRJ4,Diesel,,,,,,,,,,,,,
23398,90BRJ6,Diesel,,,,,,,,,,,,,
23405,90BRK1,Diesel,,,,,,,,,,,,,
23406,90BRK2,Diesel,,,,,,,,,,,,,
23407,90BRK4,Diesel,,,,,,,,,,,,,
23409,90BRK7,Diesel,,,,,,,,,,,,,
23410,90BRK8,Diesel,,,,,,,,,,,,,
23411,90BRK9,Diesel,,,,,,,,,,,,,
23417,90BRL2,Diesel,,,,,,,,,,,,,
23418,90BRL4,Diesel,,,,,,,,,,,,,
23419,90BRL6,Diesel,,,,,,,,,,,,,
23420,90BRL7,Diesel,,,,,,,,,,,,,
23421,90BRL8,Diesel,,,,,,,,,,,,,
23428,90BRN2,Diesel,,,,,,,,,,,,,
23429,90BRN3,Diesel,,,,,,,,,,,,,
23430,90BRN4,Diesel,,,,,,,,,,,,,
23431,90BRN5,Diesel,,,,,,,,,,,,,
23432,90BRN6,Diesel,,,,,,,,,,,,,
23433,90BRN9,Diesel,,,,,,,,,,,,,
23436,90BRP1,Diesel,,,,,,,,,,,,,
23437,90BRP2,Diesel,,,,,,,,,,,,,
23438,90BRP3,Diesel,,,,,,,,,,,,,
23439,90BRP4,Diesel,,,,,,,,,,,,,
23440,90BRP5,Diesel,,,,,,,,,,,,,
23441,90BRP6,LNG,,,,,,,,,,,,,
23442,90BRP6,Diesel,,,,,,,,,,,,,
23443,90BRP7,Diesel,,,,,,,,,,,,,
23445,90BRP9,Diesel,,,,,,,,,,,,,
23450,90BRR1,Diesel,,,,,,,,,,,,,
23452,90BRR3,Diesel,,,,,,,,,,,,,
23454,90BRR5,Diesel,,,,,,,,,,,,,
23455,90BRR6,Diesel,,,,,,,,,,,,,
23456,90BRR7,Diesel,,,,,,,,,,,,,
23457,90BRR8,Diesel,,,,,,,,,,,,,
23458,90BRR9,Diesel,,,,,,,,,,,,,
23466,90BRS1,Diesel,,,,,,,,,,,,,
23468,90BRS3,Diesel,,,,,,,,,,,,,
23469,90BRS4,Diesel,,,,,,,,,,,,,
23470,90BRS5,LNG,,,,,,,,,,,,,
23471,90BRS5,Diesel,,,,,,,,,,,,,
23472,90BRS6,Diesel,,,,,,,,,,,,,
23473,90BRS7,Diesel,,,,,,,,,,,,,
23474,90BRS9,Diesel,,,,,,,,,,,,,
23480,90BRT1,Diesel,,,,,,,,,,,,,
23482,90BRT5,Diesel,,,,,,,,,,,,,
23485,90BRT9,Diesel,,,,,,,,,,,,,
23495,90BRV2,Diesel,,,,,,,,,,,,,
23497,90BRV5,Elektriciteit,,,,,,,,,,,,87.0,125.0
23498,90BRV7,Diesel,,,,,,,,,,,,,
23499,90BRV8,Benzine,,,326.0,,,,,,,,,,
23500,90BRV8,LPG,,,326.0,,,,,,,,,,
23501,90BRV9,Diesel,,,,,,,,,,,,,
23506,90BRX3,Diesel,,,,,,,,,,,,,
23507,90BRX4,Diesel,,,,,,,,,,,,,
23508,90BRX5,Diesel,,,,,,,,,,,,,
23509,90BRX6,Diesel,,,,,,,,,,,,,
23511,90BRX8,Diesel,,,,,,,,,,,,,
23512,90BRX9,Diesel,,,,,,,,,,,,,
23517,90BRZ1,Diesel,,,,,,,,,,,,,
23519,90BRZ4,Diesel,,,,,,,,,,,,,
23520,90BRZ5,Diesel,,,,,,,,,,,,,
23521,90BRZ6,Diesel,,,,,,,,,,,,,
23523,90BRZ8,Diesel,8.9,9.5,249.0,,,,,,,,,,
23528,90BSB2,Diesel,,,,,,,,,,,,,
23529,90BSB3,Diesel,,,,,,,,,,,,,
23531,90BSB6,Diesel,,,,,,,,,,,,,
23533,90BSB8,Diesel,,,,,,,,,,,,,
23549,90BSF4,Diesel,,,,,,,,,,,,,
23550,90BSF7,Diesel,,,,,,,,,,,,,
23551,90BSF8,Diesel,,,,,,,,,,,,,
23558,90BSG1,Diesel,,,,,,,,,,,,,
23560,90BSG3,Diesel,,,,,,,,,,,,,
23561,90BSG4,Diesel,,,,,,,,,,,,,
23562,90BSG5,Diesel,,,,,,,,,,,,,
23565,90BSG9,Diesel,,,,,,,,,,,,,
23575,90BSH4,Diesel,,,,,,,,,,,,,
23576,90BSH5,Diesel,,,,,,,,,,,,,
23580,90BSH9,Diesel,,,,,,,,,,,,,
23676,90BSV9,Diesel,,,,,,,,,,,,,
23780,90BTK9,Diesel,,,,,,,,,,,,,
42059,90MLJL,Benzine,,,,,,,,,,,,,
42338,90MNNB,Benzine,,,,,,,,,,,,,
42340,90MNNF,Benzine,,,,,,,,,,,,,
42347,90MNNP,Benzine,,,,,,,,,,,,,
42351,90MNNX,Benzine,,,,,,,,,,,,,
42352,90MNNZ,Benzine,,,,,,,,,,,,,
42353,90MNPB,Benzine,,,,,,,,,,,,,
42361,90MNPN,Benzine,,,,,,,,,,,,,
42364,90MNPS,Benzine,,,,,,,,,,,,,
42369,90MNRB,Benzine,,,,,,,,,,,,,
42375,90MNRN,Benzine,,,,,,,,,,,,,
42379,90MNRT,Benzine,,,,,,,,,,,,,
42380,90MNRV,Benzine,,,,,,,,,,,,,
42381,90MNRX,Benzine,,,,,,,,,,,,,
42383,90MNSF,Benzine,,,,,,,,,,,,,
42388,90MNSN,Benzine,,,,,,,,,,,,,
42391,90MNST,Benzine,,2.2,52.0,,,,,,,,,,
42392,90MNSV,Benzine,,,,,,,,,,,,,
42394,90MNSZ,Benzine,,,,,,,,,,,,,
42396,90MNTD,Benzine,,,,,,,,,,,,,
42397,90MNTF,Benzine,,,,,,,,,,,,,
42399,90MNTH,Benzine,,,,,,,,,,,,,
42400,90MNTK,Benzine,,,,,,,,,,,,,
42402,90MNTP,Benzine,,,,,,,,,,,,,
42403,90MNTS,Benzine,,,,,,,,,,,,,
42405,90MNTV,Benzine,,,,,,,,,,,,,
42407,90MNTZ,Benzine,,,,,,,,,,,,,
42408,90MNVB,Benzine,,,,,,,,,,,,,
42410,90MNVF,Benzine,,,,,,,,,,,,,
42412,90MNVH,Benzine,,,,,,,,,,,,,
42414,90MNVK,Benzine,,,,,,,,,,,,,
42415,90MNVL,Benzine,,,,,,,,,,,,,
42416,90MNVN,Benzine,,,,,,,,,,,,,
42419,90MNVS,Benzine,,,,,,,,,,,,,
42421,90MNVV,Benzine,,,,,,,,,,,,,
42422,90MNVX,Benzine,,,,,,,,,,,,,
42423,90MNVZ,Benzine,,,,,,,,,,,,,
42428,90MNXH,Benzine,,,,,,,,,,,,,
42430,90MNXK,Benzine,,,,,,,,,,,,,
42431,90MNXL,Benzine,,,,,,,,,,,,,
42432,90MNXN,Benzine,,,,,,,,,,,,,
42433,90MNXP,Benzine,,,,,,,,,,,,,
42435,90MNXS,Benzine,,,,,,,,,,,,,
42437,90MNXV,Benzine,,,,,,,,,,,,,
42439,90MNXZ,Benzine,,,,,,,,,,,,,
42443,90MNZG,Benzine,,,,,,,,,,,,,
42445,90MNZJ,Benzine,,,,,,,,,,,,,
42446,90MNZK,Benzine,,,,,,,,,,,,,
42447,90MNZL,Benzine,,,,,,,,,,,,,
42449,90MNZP,Benzine,,,,,,,,,,,,,
42450,90MNZR,Benzine,,,,,,,,,,,,,
42451,90MNZS,Benzine,,,,,,,,,,,,,
42452,90MNZT,Benzine,,,,,,,,,,,,,
42453,90MNZV,Benzine,,,,,,,,,,,,,
42459,90MPBF,Benzine,,,,,,,,,,,,,
42460,90MPBG,Benzine,,,,,,,,,,,,,
42461,90MPBH,Benzine,,,,,,,,,,,,,
42465,90MPBN,Benzine,,,,,,,,,,,,,
42469,90MPBT,Benzine,,,,,,,,,,,,,
42474,90MPDF,Benzine,,4.1,95.0,,,,,,,,,,
42475,90MPDG,Benzine,,,,,,,,,,,,,
42477,90MPDJ,Benzine,,,,,,,,,,,,,
42478,90MPDK,Benzine,,,,,,,,,,,,,
42479,90MPDL,Benzine,,,,,,,,,,,,,
42480,90MPDN,Benzine,,,,,,,,,,,,,
42481,90MPDP,Elektriciteit,,,,,,,,,,,,,
42483,90MPDV,Benzine,,,,,,,,,,,,,
42484,90MPDX,Benzine,,,,,,,,,,,,,
42486,90MPFB,Benzine,,,,,,,,,,,,,
42488,90MPFF,Benzine,,,,,,,,,,,,,
42490,90MPFK,Benzine,,,,,,,,,,,,,
42491,90MPFL,Benzine,,,,,,,,,,,,,
42493,90MPFP,Benzine,,,,,,,,,,,,,
42494,90MPFR,Benzine,,,,,,,,,,,,,
42496,90MPFV,Benzine,,,,,,,,,,,,,
42497,90MPFX,Benzine,,,,,,,,,,,,,
42498,90MPFZ,Benzine,,,,,,,,,,,,,
42499,90MPGB,Benzine,,,,,,,,,,,,,
42500,90MPGD,Benzine,,,,,,,,,,,,,
42501,90MPGF,Benzine,,,,,,,,,,,,,
42505,90MPGK,Benzine,,,,,,,,,,,,,
42509,90MPGR,Benzine,,,,,,,,,,,,,
