,Kenteken,Brandstof omschrijving,Brandstofverbruik buiten de stad,Brandstofverbruik gecombineerd,CO2 uitstoot gecombineerd,CO2 uitstoot gewogen,Elektrisch verbruik enkel elektrisch wltp,Actie radius enkel elektrisch wltp,Actie radius enkel elektrisch stad wltp,Elektrisch verbruik extern opladen wltp,Actie radius extern opladen wltp,Actie radius extern opladen stad wltp,Max vermogen 15 minuten,Max vermogen 60 minuten,Netto max vermogen elektrisch
101941,DSF04S,Benzine,,2.6,57.0,,,,,,,,,,
102088,DSF14X,Benzine,,,,,,,,,,,,,
102152,DSF19B,Elektriciteit,,,,,,,,,,,,,
102256,DSF26S,Benzine,,,,,,,,,,,,,
102284,DSF28S,Benzine,,,,,,,,,,,,,
102642,DSF53Z,Elektriciteit,,,,,,,,,,,,,
102751,DSF61T,Benzine,,,,,,,,,,,,,
102764,DSF62R,Elektriciteit,,,,,,,,,,,,,
102766,DSF62T,Benzine,,,,,,,,,,,,,
103047,DSF83K,Elektriciteit,,,,,,,,,,,,,
103275,DSF99Z,Benzine,,2.7,59.0,,,,,,,,,,
103372,DSG04N,Benzine,,3.6,82.0,,,,,,,,,,
103561,DSG17H,Benzine,,2.6,57.0,,,,,,,,,,
103778,DSG31P,Benzine,,2.4,53.0,,,,,,,,,,
103843,DSG36B,Benzine,,3.6,82.0,,,,,,,,,,
103955,DSG43P,Benzine,,3.0,67.0,,,,,,,,,,
103989,DSG45T,Benzine,,,,,,,,,,,,,
104092,DSG52N,Benzine,,3.6,82.0,,,,,,,,,,
104118,DSG54G,Elektriciteit,,,,,,,,,,,,,
104154,DSG56N,Benzine,,3.6,82.0,,,,,,,,,,
104463,DSG76P,Benzine,,3.6,82.0,,,,,,,,,,
104523,DSG80S,Elektriciteit,,,,,,,,,,,,,
104568,DSG83R,Benzine,,,,,,,,,,,,,
104930,DSH07P,Benzine,,,,,,,,,,,,,
105218,DSH27R,Benzine,,,,,,,,,,,,,
105225,DSH28D,Benzine,,,,,,,,,,,,,
105292,DSH32K,Benzine,,,,,,,,,,,,,
105370,DSH37K,Elektriciteit,,,,,,,,,,,,,
105392,DSH38X,Benzine,,,,,,,,,,,,,
105482,DSH44X,Benzine,,,,,,,,,,,,,
105628,DSH54X,Benzine,,,,,,,,,,,,,
105889,DSH72K,Elektriciteit,,,,,,,,,,,,,
105921,DSH74N,Benzine,,2.6,57.0,,,,,,,,,,
106005,DSH80G,Elektriciteit,,,,,,,,,,,,,
106035,DSH82G,Elektriciteit,,,,,,,,,,,,,
106078,DSH85D,Benzine,,,,,,,,,,,,,
106109,DSH87D,Benzine,,,,,,,,,,,,,
106168,DSH91D,Benzine,,2.7,59.0,,,,,,,,,,
106241,DSH96D,Benzine,,3.6,82.0,,,,,,,,,,
106385,DSJ04F,Benzine,,,,,,,,,,,,,
106570,DSJ17B,Elektriciteit,,,,,,,,,,,,,
106574,DSJ17H,Benzine,,,,,,,,,,,,,
106898,DSJ38T,Elektriciteit,,,,,,,,,,,,,
107069,DSJ50L,Benzine,,,,,,,,,,,,,
107108,DSJ53B,Benzine,,,,,,,,,,,,,
107344,DSJ68Z,Benzine,,,,,,,,,,,,,
107658,DSJ90J,Benzine,,,,,,,,,,,,,
108027,DSK13V,Benzine,,,,,,,,,,,,,
108247,DSK28P,Benzine,,,,,,,,,,,,,
108280,DSK30V,Elektriciteit,,,,,,,,,,,,,
108341,DSK34V,Elektriciteit,,,,,,,,,,,,,
108538,DSK47V,Benzine,,,,,,,,,,,,,
108691,DSK57S,Benzine,,,,,,,,,,,,,
109079,DSK83N,Benzine,,,,,,,,,,,,,
109253,DSK95T,Elektriciteit,,,,,,,,,,,,,
109424,DSL08R,Benzine,,3.6,82.0,,,,,,,,,,
109604,DSL20S,Benzine,,,,,,,,,,,,,
109768,DSL31T,Benzine,,3.6,82.0,,,,,,,,,,
109885,DSL39L,Benzine,,3.6,82.0,,,,,,,,,,
109886,DSL39N,Elektriciteit,,,,,,,,,,,,,
110105,DSL54P,Benzine,,,,,,,,,,,,,
110226,DSL62P,Benzine,,3.6,82.0,,,,,,,,,,
110357,DSL71K,Benzine,,3.6,82.0,,,,,,,,,,
110369,DSL72G,Benzine,,2.6,57.0,,,,,,,,,,
110444,DSL77K,Benzine,,2.6,57.0,,,,,,,,,,
110595,DSL87G,Benzine,,2.6,57.0,,,,,,,,,,
110596,DSL87H,Benzine,,,,,,,,,,,,,
110615,DSL88P,Benzine,,3.6,82.0,,,,,,,,,,
110855,DSN03B,Benzine,,2.6,57.0,,,,,,,,,,
110876,DSN04K,Elektriciteit,,,,,,,,,,,,,
111159,DSN22T,Benzine,,,,,,,,,,,,,
111160,DSN22V,Elektriciteit,,,,,,,,,,,,,
111237,DSN27Z,Benzine,,,,,,,,,,,,,
111279,DSN30R,Elektriciteit,,,,,,,,,,,,,
111547,DSN48T,Elektriciteit,,,,,,,,,,,,,
111628,DSN54G,Benzine,,,,,,,,,,,,,
111648,DSN55L,Benzine,,2.9,65.0,,,,,,,,,,
112095,DSN85D,Elektriciteit,,,,,,,,,,,,,
112220,DSN93L,Benzine,,2.9,65.0,,,,,,,,,,
112370,DSP02L,Benzine,,,,,,,,,,,,,
112414,DSP05L,Benzine,,,,,,,,,,,,,
112503,DSP11K,Elektriciteit,,,,,,,,,,,,,
112529,DSP13G,Benzine,,3.6,82.0,,,,,,,,,,
112652,DSP21L,Benzine,,,,,,,,,,,,,
112736,DSP26Z,Benzine,,,,,,,,,,,,,
112844,DSP34F,Elektriciteit,,,,,,,,,,,,,
112884,DSP36T,Benzine,,,,,,,,,,,,,
112957,DSP41S,Benzine,,,,,,,,,,,,,
112983,DSP43K,Benzine,,,,,,,,,,,,,
112985,DSP43N,Benzine,,,,,,,,,,,,,
112999,DSP44K,Benzine,,,,,,,,,,,,,
113014,DSP45K,Benzine,,,,,,,,,,,,,
113029,DSP46K,Benzine,,,,,,,,,,,,,
113044,DSP47K,Benzine,,,,,,,,,,,,,
113121,DSP52K,Benzine,,,,,,,,,,,,,
113122,DSP52L,Elektriciteit,,,,,,,,,,,,,
113137,DSP53L,Elektriciteit,,,,,,,,,,,,,
113150,DSP54K,Benzine,,,,,,,,,,,,,
113164,DSP55J,Benzine,,,,,,,,,,,,,
113276,DSP62V,Benzine,,,,,,,,,,,,,
113315,DSP65K,Benzine,,,,,,,,,,,,,
113328,DSP66J,Benzine,,,,,,,,,,,,,
113343,DSP67K,Benzine,,,,,,,,,,,,,
113419,DSP72K,Benzine,,,,,,,,,,,,,
113450,DSP74L,Benzine,,3.6,82.0,,,,,,,,,,
113474,DSP76B,Benzine,,,,,,,,,,,,,
113495,DSP77K,Benzine,,,,,,,,,,,,,
113500,DSP77S,Benzine,,3.6,82.0,,,,,,,,,,
113541,DSP80K,Benzine,,,,,,,,,,,,,
113594,DSP83X,Benzine,,,,,,,,,,,,,
113602,DSP84K,Benzine,,,,,,,,,,,,,
113603,DSP84L,Benzine,,3.6,82.0,,,,,,,,,,
113616,DSP85K,Benzine,,,,,,,,,,,,,
113780,DSP96K,Benzine,,,,,,,,,,,,,
113835,DSP99Z,Benzine,,,,,,,,,,,,,
113961,DSR06X,Elektriciteit,,,,,,,,,,,,,
113994,DSR09B,Elektriciteit,,,,,,,,,,,,,
114122,DSR17S,Benzine,,,,,,,,,,,,,
114256,DSR26R,Benzine,,,,,,,,,,,,,
114335,DSR31R,Benzine,,,,,,,,,,,,,
114397,DSR35S,Benzine,,,,,,,,,,,,,
114426,DSR37S,Benzine,,,,,,,,,,,,,
114447,DSR39D,Elektriciteit,,,,,,,,,,,,,
114486,DSR41S,Benzine,,,,,,,,,,,,,
114499,DSR42N,Benzine,,,,,,,,,,,,,
114605,DSR49R,Benzine,,,,,,,,,,,,,
114804,DSR62S,Benzine,,,,,,,,,,,,,
115044,DSR78R,Benzine,,,,,,,,,,,,,
115045,DSR78S,Benzine,,,,,,,,,,,,,
115138,DSR85D,Benzine,,,,,,,,,,,,,
115164,DSR86X,Benzine,,,,,,,,,,,,,
115285,DSR94S,Benzine,,,,,,,,,,,,,
115499,DST04N,Elektriciteit,,,,,,,,,,,,,
115534,DST06X,Benzine,,,,,,,,,,,,,
115672,DST16P,Diesel,,,,,,,,,,,,,
115709,DST19B,Benzine,,2.6,57.0,,,,,,,,,,
115763,DST22R,Elektriciteit,,,,,,,,,,,,,
115849,DST28K,Benzine,,3.6,82.0,,,,,,,,,,
116177,DST50N,Benzine,,,,,,,,,,,,,
116236,DST54J,Benzine,,,,,,,,,,,,,
116248,DST55F,Benzine,,2.4,53.0,,,,,,,,,,
116521,DST73K,Benzine,,3.6,82.0,,,,,,,,,,
116672,DST83N,Elektriciteit,,,,,,,,,,,,,
117003,DSV04P,Benzine,,3.0,70.0,,,,,,,,,,
117021,DSV05T,Benzine,,3.6,82.0,,,,,,,,,,
117085,DSV09Z,Benzine,,3.6,82.0,,,,,,,,,,
117176,DSV15Z,Benzine,,2.6,57.0,,,,,,,,,,
117189,DSV16V,Benzine,,,,,,,,,,,,,
117230,DSV19P,Benzine,,,,,,,,,,,,,
117268,DSV22J,Benzine,,2.6,57.0,,,,,,,,,,
117579,DSV43L,Benzine,,,,,,,,,,,,,
117586,DSV43X,Benzine,,3.6,82.0,,,,,,,,,,
117619,DSV46F,Benzine,,,,,,,,,,,,,
117828,DSV59Z,Benzine,,,,,,,,,,,,,
117837,DSV60N,Benzine,,2.7,59.0,,,,,,,,,,
117884,DSV63P,Benzine,,3.6,82.0,,,,,,,,,,
117983,DSV70F,Benzine,,3.6,82.0,,,,,,,,,,
118242,DSV87X,Benzine,,2.6,57.0,,,,,,,,,,
118294,DSV91L,Elektriciteit,,,,,,,,,,,,,
118341,DSV94N,Benzine,,2.1,47.0,,,,,,,,,,
118342,DSV94P,Benzine,,3.6,82.0,,,,,,,,,,
118529,DSX07B,Elektriciteit,,,,,,,,,,,,,
118559,DSX09B,Elektriciteit,,,,,,,,,,,,,
118669,DSX16K,Benzine,,2.3,53.0,,,,,,,,,,
118700,DSX18K,Benzine,,3.6,82.0,,,,,,,,,,
118761,DSX22K,Benzine,,2.6,57.0,,,,,,,,,,
118957,DSX35K,Benzine,,3.6,82.0,,,,,,,,,,
119061,DSX42F,Benzine,,3.0,67.0,,,,,,,,,,
119150,DSX48G,Benzine,,,,,,,,,,,,,
119274,DSX56S,Benzine,,2.6,57.0,,,,,,,,,,
119316,DSX59L,Benzine,,3.6,82.0,,,,,,,,,,
119378,DSX63L,Benzine,,,,,,,,,,,,,
119416,DSX66B,Benzine,,3.6,82.0,,,,,,,,,,
119457,DSX68S,Benzine,,2.6,57.0,,,,,,,,,,
119637,DSX80R,Benzine,,,,,,,,,,,,,
119653,DSX81S,Benzine,,3.6,82.0,,,,,,,,,,
119914,DSX99T,Elektriciteit,,,,,,,,,,,,,
120000,DSZ03L,Benzine,,3.6,82.0,,,,,,,,,,
120041,DSZ06G,Benzine,,,,,,,,,,,,,
120239,DSZ19F,Benzine,,2.1,47.0,,,,,,,,,,
120326,DSZ25D,Elektriciteit,,,,,,,,,,,,,
120335,DSZ25R,Benzine,,3.6,82.0,,,,,,,,,,
120341,DSZ26D,Elektriciteit,,,,,,,,,,,,,
120354,DSZ26Z,Elektriciteit,,,,,,,,,,,,,
120356,DSZ27D,Elektriciteit,,,,,,,,,,,,,
120383,DSZ29B,Benzine,,,,,,,,,,,,,
120421,DSZ31R,Elektriciteit,,,,,,,,,,,,,
120667,DSZ47Z,Benzine,,,,,,,,,,,,,
120686,DSZ49H,Elektriciteit,,,,,,,,,,,,,
120769,DSZ54Z,Benzine,,,,,,,,,,,,,
120783,DSZ55V,Benzine,,2.6,57.0,,,,,,,,,,
120873,DSZ61P,Elektriciteit,,,,,,,,,,,,,
120889,DSZ62R,Benzine,,3.6,82.0,,,,,,,,,,
120952,DSZ66T,Benzine,,,,,,,,,,,,,
121053,DSZ73N,Benzine,,,,,,,,,,,,,
121247,DSZ87D,Benzine,,2.9,65.0,,,,,,,,,,
121256,DSZ87S,Benzine,,,,,,,,,,,,,
121384,DSZ96G,Benzine,,2.3,53.0,,,,,,,,,,
130240,DTB09N,Elektriciteit,,,,,,,,,,,,,
130656,DTB37V,Benzine,,3.6,82.0,,,,,,,,,,
130685,DTB40B,Elektriciteit,,,,,,,,,,,,,
130686,DTB40D,Benzine,,2.9,65.0,,,,,,,,,,
130694,DTB40P,Benzine,,,,,,,,,,,,,
130709,DTB41P,Benzine,,,,,,,,,,,,,
130754,DTB44P,Benzine,,,,,,,,,,,,,
130762,DTB45D,Benzine,,3.0,67.0,,,,,,,,,,
130959,DTB58G,Benzine,,,,,,,,,,,,,
130971,DTB58Z,Benzine,,,,,,,,,,,,,
130991,DTB60H,Benzine,,2.6,57.0,,,,,,,,,,
130995,DTB60N,Benzine,,2.7,59.0,,,,,,,,,,
131025,DTB62P,Benzine,,,,,,,,,,,,,
131076,DTB66B,Elektriciteit,,,,,,,,,,,,,
131090,DTB66X,Benzine,,3.6,82.0,,,,,,,,,,
131098,DTB67L,Elektriciteit,,,,,,,,,,,,,
131108,DTB68D,Benzine,,3.6,82.0,,,,,,,,,,
131124,DTB69F,Benzine,,,,,,,,,,,,,
131129,DTB69N,Benzine,,2.9,65.0,,,,,,,,,,
131162,DTB71P,Benzine,,,,,,,,,,,,,
131176,DTB72N,Benzine,,2.7,59.0,,,,,,,,,,
131185,DTB73D,Benzine,,2.3,53.0,,,,,,,,,,
131280,DTB79N,Benzine,,2.7,59.0,,,,,,,,,,
131354,DTB84N,Benzine,,2.6,57.0,,,,,,,,,,
131421,DTB88Z,Benzine,,,,,,,,,,,,,
131430,DTB89N,Benzine,,,,,,,,,,,,,
131500,DTB94J,Benzine,,,,,,,,,,,,,
131739,DTD08B,Elektriciteit,,,,,,,,,,,,,
131788,DTD11H,Elektriciteit,,,,,,,,,,,,,
131797,DTD11V,Benzine,,,,,,,,,,,,,
131815,DTD13D,Benzine,,,,,,,,,,,,,
131892,DTD18G,Benzine,,3.6,82.0,,,,,,,,,,
131991,DTD24P,Benzine,,,,,,,,,,,,,
131999,DTD25D,Benzine,,3.6,82.0,,,,,,,,,,
132035,DTD27L,Benzine,,,,,,,,,,,,,
132067,DTD29L,Benzine,,,,,,,,,,,,,
132069,DTD29P,Benzine,,,,,,,,,,,,,
132085,DTD30P,Benzine,,,,,,,,,,,,,
132102,DTD31S,Benzine,,,,,,,,,,,,,
132141,DTD34L,Benzine,,,,,,,,,,,,,
132143,DTD34P,Elektriciteit,,,,,,,,,,,,,
132147,DTD34V,Elektriciteit,,,,,,,,,,,,,
132158,DTD35P,Benzine,,,,,,,,,,,,,
132185,DTD37L,Benzine,,,,,,,,,,,,,
132243,DTD41L,Benzine,,,,,,,,,,,,,
132247,DTD41S,Elektriciteit,,,,,,,,,,,,,
132262,DTD42T,Benzine,,3.6,82.0,,,,,,,,,,
132273,DTD43L,Benzine,,,,,,,,,,,,,
132311,DTD45Z,Benzine,,,,,,,,,,,,,
132317,DTD46L,Benzine,,,,,,,,,,,,,
132333,DTD47L,Benzine,,,,,,,,,,,,,
132413,DTD52T,Benzine,,3.6,82.0,,,,,,,,,,
132424,DTD53L,Benzine,,,,,,,,,,,,,
132444,DTD54T,Benzine,,3.6,82.0,,,,,,,,,,
132448,DTD55F,Elektriciteit,,,,,,,,,,,,,
132456,DTD55R,Elektriciteit,,,,,,,,,,,,,
132464,DTD56F,Elektriciteit,,,,,,,,,,,,,
132479,DTD57F,Elektriciteit,,,,,,,,,,,,,
132494,DTD58F,Elektriciteit,,,,,,,,,,,,,
132582,DTD63T,Benzine,,3.6,82.0,,,,,,,,,,
132672,DTD69N,Benzine,,,,,,,,,,,,,
132718,DTD72N,Benzine,,,,,,,,,,,,,
132749,DTD74N,Benzine,,,,,,,,,,,,,
132780,DTD76N,Benzine,,,,,,,,,,,,,
132786,DTD76X,Benzine,,3.6,82.0,,,,,,,,,,
132791,DTD77H,Benzine,,,,,,,,,,,,,
132916,DTD85N,Benzine,,,,,,,,,,,,,
132931,DTD86N,Benzine,,,,,,,,,,,,,
133002,DTD91B,Benzine,,3.6,82.0,,,,,,,,,,
133071,DTD95P,Benzine,,2.6,57.0,,,,,,,,,,
133098,DTD97K,Benzine,,,,,,,,,,,,,
133110,DTD98F,Benzine,,3.6,82.0,,,,,,,,,,
133174,DTF01K,Elektriciteit,,,,,,,,,,,,,
133264,DTF07K,Elektriciteit,,,,,,,,,,,,,
133368,DTF14B,Elektriciteit,,,,,,,,,,,,,
133399,DTF16B,Elektriciteit,,,,,,,,,,,,,
133473,DTF20V,Benzine,,3.6,82.0,,,,,,,,,,
133479,DTF21G,Benzine,,,,,,,,,,,,,
133570,DTF27H,Benzine,,2.6,57.0,,,,,,,,,,
133684,DTF34V,Benzine,,2.6,57.0,,,,,,,,,,
133930,DTF51H,Benzine,,2.6,57.0,,,,,,,,,,
133968,DTF53S,Benzine,,3.6,82.0,,,,,,,,,,
134068,DTF60K,Benzine,,2.6,57.0,,,,,,,,,,
134141,DTF65H,Benzine,,2.6,57.0,,,,,,,,,,
134186,DTF68J,Benzine,,,,,,,,,,,,,
134194,DTF68V,Benzine,,3.0,67.0,,,,,,,,,,
134358,DTF79V,Benzine,,3.6,82.0,,,,,,,,,,
134397,DTF82K,Benzine,,3.6,82.0,,,,,,,,,,
134429,DTF84K,Benzine,,2.6,57.0,,,,,,,,,,
134457,DTF86F,Benzine,,2.6,57.0,,,,,,,,,,
134665,DTF99V,Benzine,,2.4,53.0,,,,,,,,,,
134805,DTG06V,Benzine,,,,,,,,,,,,,
134840,DTG09G,Elektriciteit,,,,,,,,,,,,,
135016,DTG21F,Benzine,,2.6,57.0,,,,,,,,,,
135115,DTG27X,Benzine,,2.7,59.0,,,,,,,,,,
135193,DTG32X,Benzine,,3.6,82.0,,,,,,,,,,
135207,DTG33X,Benzine,,3.6,82.0,,,,,,,,,,
135255,DTG36Z,Benzine,,,,,,,,,,,,,
135283,DTG38X,Benzine,,2.6,57.0,,,,,,,,,,
135344,DTG43F,Benzine,,3.6,82.0,,,,,,,,,,
135372,DTG44X,Benzine,,2.6,57.0,,,,,,,,,,
135488,DTG52X,Benzine,,2.6,57.0,,,,,,,,,,
135506,DTG54D,Benzine,,2.6,57.0,,,,,,,,,,
135535,DTG56D,Benzine,,3.6,82.0,,,,,,,,,,
135557,DTG57N,Benzine,,3.6,82.0,,,,,,,,,,
135580,DTG59B,Benzine,,,,,,,,,,,,,
135602,DTG60N,Benzine,,3.6,82.0,,,,,,,,,,
135616,DTG61L,Benzine,,,,,,,,,,,,,
135659,DTG64J,Benzine,,3.6,82.0,,,,,,,,,,
135719,DTG68R,Benzine,,,,,,,,,,,,,
135732,DTG69L,Benzine,,,,,,,,,,,,,
135752,DTG70T,Benzine,,,,,,,,,,,,,
135779,DTG72L,Benzine,,,,,,,,,,,,,
135795,DTG73L,Benzine,,,,,,,,,,,,,
135810,DTG74L,Benzine,,,,,,,,,,,,,
135826,DTG75L,Benzine,,,,,,,,,,,,,
135950,DTG83N,Benzine,,3.6,82.0,,,,,,,,,,
135968,DTG84R,Elektriciteit,,,,,,,,,,,,,
135978,DTG85H,Elektriciteit,,,,,,,,,,,,,
136013,DTG87N,Benzine,,2.6,57.0,,,,,,,,,,
136078,DTG91T,Benzine,,,,,,,,,,,,,
136192,DTG99K,Benzine,,,,,,,,,,,,,
136231,DTH01D,Benzine,,,,,,,,,,,,,
136233,DTH01H,Elektriciteit,,,,,,,,,,,,,
136244,DTH02D,Benzine,,3.6,82.0,,,,,,,,,,
136253,DTH02T,Elektriciteit,,,,,,,,,,,,,
136263,DTH03L,Benzine,,,,,,,,,,,,,
136277,DTH04K,Benzine,,,,,,,,,,,,,
136291,DTH05H,Benzine,,,,,,,,,,,,,
136325,DTH07L,Benzine,,,,,,,,,,,,,
136353,DTH09K,Benzine,,,,,,,,,,,,,
136384,DTH11J,Benzine,,,,,,,,,,,,,
136391,DTH11T,Benzine,,,,,,,,,,,,,
136408,DTH12X,Benzine,,,,,,,,,,,,,
136414,DTH13H,Benzine,,,,,,,,,,,,,
136430,DTH14H,Benzine,,,,,,,,,,,,,
136462,DTH16K,Benzine,,,,,,,,,,,,,
136494,DTH18L,Benzine,,,,,,,,,,,,,
136504,DTH19G,Elektriciteit,,,,,,,,,,,,,
136511,DTH19S,Benzine,,,,,,,,,,,,,
136552,DTH22K,Benzine,,,,,,,,,,,,,
136581,DTH24H,Benzine,,,,,,,,,,,,,
136616,DTH26S,Benzine,,,,,,,,,,,,,
136627,DTH27K,Elektriciteit,,,,,,,,,,,,,
136762,DTH36H,Benzine,,,,,,,,,,,,,
136768,DTH36S,Benzine,,2.4,53.0,,,,,,,,,,
136836,DTH41K,Benzine,,,,,,,,,,,,,
136843,DTH41V,Benzine,,2.9,65.0,,,,,,,,,,
136844,DTH41X,Elektriciteit,,,,,,,,,,,,,
136881,DTH44J,Benzine,,,,,,,,,,,,,
136929,DTH47S,Benzine,,2.6,57.0,,,,,,,,,,
136957,DTH49S,Benzine,,3.6,82.0,,,,,,,,,,
136962,DTH50D,Benzine,,,,,,,,,,,,,
137011,DTH53H,Benzine,,,,,,,,,,,,,
137016,DTH53R,Elektriciteit,,,,,,,,,,,,,
137017,DTH53S,Benzine,,3.6,82.0,,,,,,,,,,
137023,DTH54D,Benzine,,3.6,82.0,,,,,,,,,,
137055,DTH56D,Benzine,,3.6,82.0,,,,,,,,,,
137109,DTH59T,Elektriciteit,,,,,,,,,,,,,
137135,DTH61K,Benzine,,,,,,,,,,,,,
137165,DTH63K,Benzine,,,,,,,,,,,,,
137195,DTH65K,Benzine,,,,,,,,,,,,,
137208,DTH66H,Benzine,,,,,,,,,,,,,
137225,DTH67K,Benzine,,,,,,,,,,,,,
137291,DTH71T,Elektriciteit,,,,,,,,,,,,,
137299,DTH72H,Benzine,,,,,,,,,,,,,
137314,DTH73G,Elektriciteit,,,,,,,,,,,,,
137330,DTH74H,Benzine,,,,,,,,,,,,,
137404,DTH79K,Benzine,,,,,,,,,,,,,
137411,DTH79V,Benzine,,2.9,65.0,,,,,,,,,,
137448,DTH82K,Benzine,,,,,,,,,,,,,
137471,DTH83X,Benzine,,,,,,,,,,,,,
137519,DTH87D,Elektriciteit,,,,,,,,,,,,,
137582,DTH91K,Benzine,,,,,,,,,,,,,
137598,DTH92K,Benzine,,,,,,,,,,,,,
137614,DTH93K,Benzine,,,,,,,,,,,,,
137642,DTH95K,Benzine,,,,,,,,,,,,,
137689,DTH98K,Benzine,,,,,,,,,,,,,
137726,DTJ01K,Benzine,,,,,,,,,,,,,
137749,DTJ02V,Benzine,,2.6,57.0,,,,,,,,,,
137754,DTJ03F,Benzine,,,,,,,,,,,,,
137796,DTJ05V,Benzine,,2.9,65.0,,,,,,,,,,
137810,DTJ06S,Benzine,,,,,,,,,,,,,
137931,DTJ14X,Benzine,,,,,,,,,,,,,
137967,DTJ17L,Benzine,,2.9,65.0,,,,,,,,,,
138035,DTJ21T,Elektriciteit,,,,,,,,,,,,,
138166,DTJ30H,Benzine,,2.7,59.0,,,,,,,,,,
138360,DTJ43B,Elektriciteit,,,,,,,,,,,,,
138463,DTJ49Z,Benzine,,,,,,,,,,,,,
138464,DTJ50D,Benzine,,,,,,,,,,,,,
138483,DTJ51H,Benzine,,2.6,57.0,,,,,,,,,,
138495,DTJ52D,Benzine,,,,,,,,,,,,,
138522,DTJ53T,Benzine,,3.6,82.0,,,,,,,,,,
138554,DTJ56B,Elektriciteit,,,,,,,,,,,,,
138659,DTJ63D,Elektriciteit,,,,,,,,,,,,,
138690,DTJ65J,Elektriciteit,,,,,,,,,,,,,
138697,DTJ65T,Benzine,,2.6,57.0,,,,,,,,,,
138764,DTJ70D,Elektriciteit,,,,,,,,,,,,,
138795,DTJ72D,Elektriciteit,,,,,,,,,,,,,
138853,DTJ75T,Benzine,,2.6,57.0,,,,,,,,,,
138918,DTJ80D,Elektriciteit,,,,,,,,,,,,,
138960,DTJ82V,Benzine,,,,,,,,,,,,,
139002,DTJ85P,Elektriciteit,,,,,,,,,,,,,
139095,DTJ91V,Benzine,,,,,,,,,,,,,
139205,DTJ99J,Elektriciteit,,,,,,,,,,,,,
139285,DTK02F,Benzine,,2.6,57.0,,,,,,,,,,
139375,DTK08F,Benzine,,2.6,57.0,,,,,,,,,,
139376,DTK08G,Benzine,,3.6,82.0,,,,,,,,,,
139387,DTK08X,Benzine,,,,,,,,,,,,,
139401,DTK09V,Elektriciteit,,,,,,,,,,,,,
139415,DTK10S,Benzine,,2.6,57.0,,,,,,,,,,
139449,DTK12V,Elektriciteit,,,,,,,,,,,,,
139485,DTK15G,Benzine,,2.6,57.0,,,,,,,,,,
139492,DTK15T,Elektriciteit,,,,,,,,,,,,,
139557,DTK20F,Benzine,,2.6,57.0,,,,,,,,,,
139564,DTK20P,Benzine,,,,,,,,,,,,,
139588,DTK22G,Benzine,,2.6,57.0,,,,,,,,,,
139595,DTK22R,Elektriciteit,,,,,,,,,,,,,
139651,DTK26N,Benzine,,2.6,57.0,,,,,,,,,,
139872,DTK41D,Benzine,,,,,,,,,,,,,
139991,DTK48X,Benzine,,,,,,,,,,,,,
140024,DTK51B,Benzine,,,,,,,,,,,,,
140059,DTK53J,Elektriciteit,,,,,,,,,,,,,
140069,DTK53Z,Benzine,,3.6,82.0,,,,,,,,,,
140106,DTK56J,Elektriciteit,,,,,,,,,,,,,
140120,DTK57J,Elektriciteit,,,,,,,,,,,,,
140197,DTK62J,Elektriciteit,,,,,,,,,,,,,
140209,DTK63D,Benzine,,,,,,,,,,,,,
140335,DTK71F,Benzine,,2.6,57.0,,,,,,,,,,
140341,DTK71P,Benzine,,,,,,,,,,,,,
140450,DTK78S,Benzine,,,,,,,,,,,,,
140474,DTK80J,Benzine,,,,,,,,,,,,,
140495,DTK81V,Benzine,,,,,,,,,,,,,
140617,DTK89S,Benzine,,,,,,,,,,,,,
140635,DTK90V,Benzine,,,,,,,,,,,,,
140666,DTK92V,Benzine,,,,,,,,,,,,,
140731,DTK97D,Benzine,,3.6,82.0,,,,,,,,,,
140734,DTK97J,Elektriciteit,,,,,,,,,,,,,
140765,DTK99P,Elektriciteit,,,,,,,,,,,,,
140841,DTL05V,Benzine,,,,,,,,,,,,,
140846,DTL06G,Elektriciteit,,,,,,,,,,,,,
140856,DTL06V,Benzine,,,,,,,,,,,,,
140925,DTL11N,Benzine,,2.7,59.0,,,,,,,,,,
141042,DTL19G,Benzine,,2.6,57.0,,,,,,,,,,
141091,DTL22L,Benzine,,2.9,65.0,,,,,,,,,,
141106,DTL23L,Benzine,,2.3,53.0,,,,,,,,,,
141230,DTL31T,Benzine,,2.6,57.0,,,,,,,,,,
141245,DTL32T,Benzine,,3.6,82.0,,,,,,,,,,
141271,DTL34K,Benzine,,,,,,,,,,,,,
141283,DTL35G,Benzine,,2.1,47.0,,,,,,,,,,
141305,DTL36P,Elektriciteit,,,,,,,,,,,,,
141328,DTL38B,Benzine,,,,,,,,,,,,,
141368,DTL40T,Benzine,,3.6,82.0,,,,,,,,,,
141438,DTL45K,Elektriciteit,,,,,,,,,,,,,
141444,DTL45T,Benzine,,2.6,57.0,,,,,,,,,,
141491,DTL48Z,Benzine,,2.4,53.0,,,,,,,,,,
141519,DTL50T,Benzine,,2.6,57.0,,,,,,,,,,
141533,DTL51S,Elektriciteit,,,,,,,,,,,,,
141726,DTL64T,Benzine,,2.6,57.0,,,,,,,,,,
141759,DTL66Z,Benzine,,2.4,53.0,,,,,,,,,,
141796,DTL69N,Benzine,,,,,,,,,,,,,
141801,DTL69V,Benzine,,,,,,,,,,,,,
141832,DTL71V,Benzine,,,,,,,,,,,,,
141833,DTL71X,Elektriciteit,,,,,,,,,,,,,
