,Kenteken,Brandstof omschrijving,Brandstofverbruik buiten de stad,Brandstofverbruik gecombineerd,CO2 uitstoot gecombineerd,CO2 uitstoot gewogen,Elektrisch verbruik enkel elektrisch wltp,Actie radius enkel elektrisch wltp,Actie radius enkel elektrisch stad wltp,Elektrisch verbruik extern opladen wltp,Actie radius extern opladen wltp,Actie radius extern opladen stad wltp,Max vermogen 15 minuten,Max vermogen 60 minuten,Netto max vermogen elektrisch
254414,FFP81Z,Elektriciteit,,,,,,,,,,,,,
254415,FFP82B,Elektriciteit,,,,,,,,,,,,,
254416,FFP82D,Benzine,,,,,,,,,,,,,
254417,FFP82F,Benzine,,2.6,57.0,,,,,,,,,,
254418,FFP82G,Elektriciteit,,,,,,,,,,,,,
254419,FFP82H,Elektriciteit,,,,,,,,,,,,,
254420,FFP82J,Elektriciteit,,,,,,,,,,,,,
254421,FFP82K,Benzine,,,,,,,,,,,,,
254423,FFP82N,Diesel,,,,,,,,,,,,,
254424,FFP82P,Benzine,,,,,,,,,,,,,
254425,FFP82R,Benzine,,,,,,,,,,,,,
254426,FFP82S,Benzine,,,,,,,,,,,,,
254427,FFP82V,Elektriciteit,,,,,,,,,,,,,
254428,FFP82Z,Elektriciteit,,,,,,,,,,,,,
254429,FFP83B,Elektriciteit,,,,,,,,,,,,,
254430,FFP83D,Benzine,,,,,,,,,,,,,
254431,FFP83F,Elektriciteit,,,,,,,,,,,,,
254432,FFP83G,Benzine,,,,,,,,,,,,,
254434,FFP83J,Benzine,,,,,,,,,,,,,
254436,FFP83N,Elektriciteit,,,,,,,,,,,,,
254437,FFP83P,Elektriciteit,,,,,,,,,,,,,
254438,FFP83R,Elektriciteit,,,,,,,,,,,,,
254439,FFP83S,Benzine,,,,,,,,,,,,,
254440,FFP83T,Elektriciteit,,,,,,,,,,,,,
254441,FFP83V,Elektriciteit,,,,,,,,,,,,,
254442,FFP83Z,Elektriciteit,,,,,,,,,,,,,
254443,FFP84B,Elektriciteit,,,,,,,,,,,,,
254445,FFP84F,Elektriciteit,,,,,,,,,,,,,
254446,FFP84G,Benzine,,,,,,,,,,,,,
254447,FFP84H,Elektriciteit,,,,,,,,,,,,,
254448,FFP84J,Benzine,,,,,,,,,,,,,
254449,FFP84K,Benzine,,,,,,,,,,,,,
254450,FFP84L,Benzine,,,,,,,,,,,,,
254451,FFP84N,Elektriciteit,,,,,,,,,,,,,
254452,FFP84P,Benzine,,,,,,,,,,,,,
254454,FFP84S,Elektriciteit,,,,,,,,,,,,,
254455,FFP84V,Elektriciteit,,,,,,,,,,,,,
254456,FFP84X,Elektriciteit,,,,,,,,,,,,,
254457,FFP84Z,Elektriciteit,,,,,,,,,,,,,
254458,FFP85D,Benzine,,,,,,,,,,,,,
254459,FFP85F,Elektriciteit,,,,,,,,,,,,,
254460,FFP85G,Benzine,,,,,,,,,,,,,
254461,FFP85H,Benzine,,,,,,,,,,,,,
254463,FFP85K,Benzine,,,,,,,,,,,,,
254464,FFP85N,Elektriciteit,,,,,,,,,,,,,
254465,FFP85P,Benzine,,,,,,,,,,,,,
254466,FFP85R,Benzine,,,,,,,,,,,,,
254467,FFP85S,Benzine,,,,,,,,,,,,,
254468,FFP85T,Elektriciteit,,,,,,,,,,,,,
254469,FFP85V,Elektriciteit,,,,,,,,,,,,,
254470,FFP85X,Elektriciteit,,,,,,,,,,,,,
254471,FFP86B,Elektriciteit,,,,,,,,,,,,,
254472,FFP86D,Benzine,,,,,,,,,,,,,
254473,FFP86F,Benzine,,,,,,,,,,,,,
254474,FFP86G,Benzine,,,,,,,,,,,,,
254475,FFP86H,Elektriciteit,,,,,,,,,,,,,
254476,FFP86J,Benzine,,,,,,,,,,,,,
254478,FFP86L,Elektriciteit,,,,,,,,,,,,,
254479,FFP86N,Elektriciteit,,,,,,,,,,,,,
254480,FFP86P,Elektriciteit,,,,,,,,,,,,,
254481,FFP86R,Benzine,,,,,,,,,,,,,
254482,FFP86S,Benzine,,,,,,,,,,,,,
254483,FFP86X,Elektriciteit,,,,,,,,,,,,,
254484,FFP86Z,Elektriciteit,,,,,,,,,,,,,
254485,FFP87B,Elektriciteit,,,,,,,,,,,,,
254486,FFP87D,Benzine,,,,,,,,,,,,,
254487,FFP87F,Benzine,,,,,,,,,,,,,
254488,FFP87G,Benzine,,,,,,,,,,,,,
254490,FFP87K,Benzine,,,,,,,,,,,,,
254491,FFP87L,Elektriciteit,,,,,,,,,,,,,
254492,FFP87N,Elektriciteit,,,,,,,,,,,,,
254493,FFP87P,Elektriciteit,,,,,,,,,,,,,
254494,FFP87R,Benzine,,,,,,,,,,,,,
254495,FFP87S,Benzine,,,,,,,,,,,,,
254496,FFP87T,Elektriciteit,,,,,,,,,,,,,
254497,FFP87V,Elektriciteit,,,,,,,,,,,,,
254498,FFP87X,Elektriciteit,,,,,,,,,,,,,
254499,FFP87Z,Elektriciteit,,,,,,,,,,,,,
254500,FFP88B,Elektriciteit,,,,,,,,,,,,,
254502,FFP88G,Elektriciteit,,,,,,,,,,,,,
254503,FFP88H,Benzine,,,,,,,,,,,,,
254504,FFP88J,Elektriciteit,,,,,,,,,,,,,
254505,FFP88K,Benzine,,,,,,,,,,,,,
254506,FFP88L,Elektriciteit,,,,,,,,,,,,,
254507,FFP88N,Elektriciteit,,,,,,,,,,,,,
254508,FFP88P,Elektriciteit,,,,,,,,,,,,,
254509,FFP88S,Benzine,,,,,,,,,,,,,
254510,FFP88T,Elektriciteit,,,,,,,,,,,,,
254511,FFP88V,Elektriciteit,,,,,,,,,,,,,
254512,FFP88X,Elektriciteit,,,,,,,,,,,,,
254513,FFP88Z,Elektriciteit,,,,,,,,,,,,,
254514,FFP89B,Elektriciteit,,,,,,,,,,,,,
254515,FFP89D,Benzine,,,,,,,,,,,,,
254516,FFP89F,Benzine,,,,,,,,,,,,,
254517,FFP89G,Elektriciteit,,,,,,,,,,,,,
254519,FFP89J,Benzine,,,,,,,,,,,,,
254520,FFP89K,Benzine,,,,,,,,,,,,,
254521,FFP89L,Elektriciteit,,,,,,,,,,,,,
254522,FFP89N,Elektriciteit,,,,,,,,,,,,,
254523,FFP89P,Benzine,,,,,,,,,,,,,
254524,FFP89R,Benzine,,,,,,,,,,,,,
254525,FFP89S,Elektriciteit,,,,,,,,,,,,,
254526,FFP89T,Elektriciteit,,,,,,,,,,,,,
254527,FFP89V,Elektriciteit,,,,,,,,,,,,,
254528,FFP89X,Elektriciteit,,,,,,,,,,,,,
254529,FFP89Z,Elektriciteit,,,,,,,,,,,,,
254530,FFP90B,Benzine,,,,,,,,,,,,,
254531,FFP90D,Diesel,,,,,,,,,,,,,
254532,FFP90F,Benzine,,,,,,,,,,,,,
254533,FFP90G,Benzine,,,,,,,,,,,,,
254535,FFP90J,Benzine,,,,,,,,,,,,,
254536,FFP90K,Benzine,,,,,,,,,,,,,
254537,FFP90L,Benzine,,,,,,,,,,,,,
254538,FFP90N,Elektriciteit,,,,,,,,,,,,,
254539,FFP90P,Elektriciteit,,,,,,,,,,,,,
254540,FFP90R,Benzine,,,,,,,,,,,,,
254541,FFP90S,Benzine,,,,,,,,,,,,,
254542,FFP90T,Elektriciteit,,,,,,,,,,,,,
254543,FFP90X,Elektriciteit,,,,,,,,,,,,,
254544,FFP90Z,Elektriciteit,,,,,,,,,,,,,
254545,FFP91B,Elektriciteit,,,,,,,,,,,,,
254546,FFP91D,Elektriciteit,,,,,,,,,,,,,
254547,FFP91F,Elektriciteit,,,,,,,,,,,,,
254548,FFP91G,Benzine,,,,,,,,,,,,,
254550,FFP91J,Benzine,,,,,,,,,,,,,
254551,FFP91K,Elektriciteit,,,,,,,,,,,,,
254552,FFP91L,Benzine,,,,,,,,,,,,,
254553,FFP91N,Elektriciteit,,,,,,,,,,,,,
254554,FFP91P,Benzine,,,,,,,,,,,,,
254555,FFP91R,Benzine,,,,,,,,,,,,,
254556,FFP91S,Benzine,,,,,,,,,,,,,
254557,FFP91T,Elektriciteit,,,,,,,,,,,,,
254558,FFP91V,Elektriciteit,,,,,,,,,,,,,
254559,FFP91X,Elektriciteit,,,,,,,,,,,,,
254560,FFP91Z,Elektriciteit,,,,,,,,,,,,,
254561,FFP92D,Elektriciteit,,,,,,,,,,,,,
254562,FFP92F,Benzine,,,,,,,,,,,,,
254563,FFP92G,Elektriciteit,,,,,,,,,,,,,
254565,FFP92J,Benzine,,2.6,57.0,,,,,,,,,,
254566,FFP92K,Benzine,,,,,,,,,,,,,
254567,FFP92L,Benzine,,,,,,,,,,,,,
254568,FFP92N,Elektriciteit,,,,,,,,,,,,,
254569,FFP92P,Benzine,,,,,,,,,,,,,
254570,FFP92R,Benzine,,,,,,,,,,,,,
254571,FFP92S,Elektriciteit,,,,,,,,,,,,,
254572,FFP92T,Elektriciteit,,,,,,,,,,,,,
254573,FFP92V,Elektriciteit,,,,,,,,,,,,,
254574,FFP92X,Elektriciteit,,,,,,,,,,,,,
254575,FFP92Z,Elektriciteit,,,,,,,,,,,,,
254577,FFP93D,Elektriciteit,,,,,,,,,,,,,
254578,FFP93F,Benzine,,,,,,,,,,,,,
254579,FFP93G,Benzine,,,,,,,,,,,,,
254580,FFP93H,Benzine,,,,,,,,,,,,,
254581,FFP93J,Benzine,,3.6,82.0,,,,,,,,,,
254582,FFP93K,Benzine,,,,,,,,,,,,,
254584,FFP93N,Elektriciteit,,,,,,,,,,,,,
254585,FFP93P,Benzine,,,,,,,,,,,,,
254587,FFP93V,Elektriciteit,,,,,,,,,,,,,
254588,FFP93X,Elektriciteit,,,,,,,,,,,,,
254589,FFP93Z,Elektriciteit,,,,,,,,,,,,,
254590,FFP94D,Benzine,,,,,,,,,,,,,
254591,FFP94F,Benzine,,,,,,,,,,,,,
254592,FFP94H,Benzine,,,,,,,,,,,,,
254593,FFP94J,Benzine,,3.6,82.0,,,,,,,,,,
254594,FFP94K,Benzine,,,,,,,,,,,,,
254595,FFP94L,Elektriciteit,,,,,,,,,,,,,
254596,FFP94N,Elektriciteit,,,,,,,,,,,,,
254597,FFP94P,Benzine,,,,,,,,,,,,,
254599,FFP94S,Elektriciteit,,,,,,,,,,,,,
254600,FFP94T,Elektriciteit,,,,,,,,,,,,,
254601,FFP94X,Elektriciteit,,,,,,,,,,,,,
254602,FFP94Z,Elektriciteit,,,,,,,,,,,,,
254603,FFP95D,Benzine,,,,,,,,,,,,,
254604,FFP95F,Benzine,,,,,,,,,,,,,
254605,FFP95G,Benzine,,,,,,,,,,,,,
254606,FFP95H,Diesel,,,,,,,,,,,,,
254607,FFP95J,Benzine,,2.6,57.0,,,,,,,,,,
254608,FFP95K,Benzine,,,,,,,,,,,,,
254609,FFP95L,Elektriciteit,,,,,,,,,,,,,
254610,FFP95N,Elektriciteit,,,,,,,,,,,,,
254611,FFP95P,Benzine,,3.6,82.0,,,,,,,,,,
254612,FFP95R,Elektriciteit,,,,,,,,,,,,,
254613,FFP95S,Elektriciteit,,,,,,,,,,,,,
254614,FFP95T,Elektriciteit,,,,,,,,,,,,,
254615,FFP95X,Elektriciteit,,,,,,,,,,,,,
254616,FFP95Z,Elektriciteit,,,,,,,,,,,,,
254617,FFP96B,Elektriciteit,,,,,,,,,,,,,
254618,FFP96D,Benzine,,,,,,,,,,,,,
254619,FFP96F,Benzine,,,,,,,,,,,,,
254621,FFP96J,Benzine,,,,,,,,,,,,,
254622,FFP96L,Benzine,,,,,,,,,,,,,
254623,FFP96N,Benzine,,,,,,,,,,,,,
254624,FFP96P,Benzine,,2.9,65.0,,,,,,,,,,
254625,FFP96R,Elektriciteit,,,,,,,,,,,,,
254626,FFP96S,Elektriciteit,,,,,,,,,,,,,
254627,FFP96T,Elektriciteit,,,,,,,,,,,,,
254628,FFP96V,Elektriciteit,,,,,,,,,,,,,
254629,FFP96X,Elektriciteit,,,,,,,,,,,,,
254630,FFP96Z,Elektriciteit,,,,,,,,,,,,,
254632,FFP97D,Benzine,,,,,,,,,,,,,
254633,FFP97F,Elektriciteit,,,,,,,,,,,,,
254634,FFP97G,Elektriciteit,,,,,,,,,,,,,
254635,FFP97H,Benzine,,,,,,,,,,,,,
254636,FFP97J,Benzine,,2.6,57.0,,,,,,,,,,
254637,FFP97K,Benzine,,,,,,,,,,,,,
254638,FFP97L,Benzine,,,,,,,,,,,,,
254639,FFP97N,Elektriciteit,,,,,,,,,,,,,
254640,FFP97P,Benzine,,3.6,82.0,,,,,,,,,,
254641,FFP97R,Elektriciteit,,,,,,,,,,,,,
254642,FFP97S,Elektriciteit,,,,,,,,,,,,,
254643,FFP97T,Elektriciteit,,,,,,,,,,,,,
254644,FFP97V,Elektriciteit,,,,,,,,,,,,,
254645,FFP97Z,Elektriciteit,,,,,,,,,,,,,
254647,FFP98D,Benzine,,,,,,,,,,,,,
254648,FFP98F,Elektriciteit,,,,,,,,,,,,,
254649,FFP98G,Benzine,,,,,,,,,,,,,
254650,FFP98H,Benzine,,,,,,,,,,,,,
254651,FFP98J,Benzine,,2.6,57.0,,,,,,,,,,
254652,FFP98K,Benzine,,,,,,,,,,,,,
254653,FFP98L,Benzine,,,,,,,,,,,,,
254654,FFP98N,Benzine,,,,,,,,,,,,,
254655,FFP98P,Benzine,,3.0,70.0,,,,,,,,,,
254656,FFP98R,Elektriciteit,,,,,,,,,,,,,
254657,FFP98S,Elektriciteit,,,,,,,,,,,,,
254658,FFP98T,Elektriciteit,,,,,,,,,,,,,
254659,FFP98V,Elektriciteit,,,,,,,,,,,,,
254660,FFP98X,Elektriciteit,,,,,,,,,,,,,
254661,FFP98Z,Elektriciteit,,,,,,,,,,,,,
254662,FFP99B,Elektriciteit,,,,,,,,,,,,,
254663,FFP99D,Benzine,,,,,,,,,,,,,
254664,FFP99F,Elektriciteit,,,,,,,,,,,,,
254665,FFP99H,Elektriciteit,,,,,,,,,,,,,
254666,FFP99J,Benzine,,3.6,82.0,,,,,,,,,,
254667,FFP99K,Elektriciteit,,,,,,,,,,,,,
254668,FFP99L,Benzine,,,,,,,,,,,,,
254669,FFP99N,Elektriciteit,,,,,,,,,,,,,
254670,FFP99P,Benzine,,2.6,57.0,,,,,,,,,,
254671,FFP99R,Elektriciteit,,,,,,,,,,,,,
254672,FFP99S,Benzine,,,,,,,,,,,,,
254673,FFP99T,Elektriciteit,,,,,,,,,,,,,
254674,FFP99V,Elektriciteit,,,,,,,,,,,,,
254675,FFP99X,Elektriciteit,,,,,,,,,,,,,
254676,FFP99Z,Elektriciteit,,,,,,,,,,,,,
254740,FFR01B,Elektriciteit,,,,,,,,,,,,,
254741,FFR01D,Elektriciteit,,,,,,,,,,,,,
254742,FFR01F,Benzine,,,,,,,,,,,,,
254743,FFR01G,Benzine,,,,,,,,,,,,,
254744,FFR01H,Benzine,,2.6,57.0,,,,,,,,,,
254745,FFR01J,Benzine,,,,,,,,,,,,,
254746,FFR01K,Benzine,,3.6,82.0,,,,,,,,,,
254747,FFR01L,Benzine,,3.6,82.0,,,,,,,,,,
254748,FFR01N,Elektriciteit,,,,,,,,,,,,,
254749,FFR01P,Benzine,,2.3,53.0,,,,,,,,,,
254750,FFR01R,Elektriciteit,,,,,,,,,,,,,
254751,FFR01S,Elektriciteit,,,,,,,,,,,,,
254752,FFR01T,Benzine,,2.9,65.0,,,,,,,,,,
254753,FFR01V,Elektriciteit,,,,,,,,,,,,,
254754,FFR01X,Benzine,,,,,,,,,,,,,
254755,FFR01Z,Elektriciteit,,,,,,,,,,,,,
254756,FFR02B,Elektriciteit,,,,,,,,,,,,,
254757,FFR02F,Elektriciteit,,,,,,,,,,,,,
254758,FFR02G,Elektriciteit,,,,,,,,,,,,,
254759,FFR02H,Benzine,,3.6,82.0,,,,,,,,,,
254760,FFR02J,Benzine,,,,,,,,,,,,,
254761,FFR02K,Benzine,,3.6,82.0,,,,,,,,,,
254762,FFR02L,Benzine,,2.6,57.0,,,,,,,,,,
254763,FFR02N,Benzine,,,,,,,,,,,,,
254764,FFR02R,Benzine,,,,,,,,,,,,,
254765,FFR02S,Elektriciteit,,,,,,,,,,,,,
254766,FFR02T,Benzine,,2.9,65.0,,,,,,,,,,
254767,FFR02V,Elektriciteit,,,,,,,,,,,,,
254768,FFR02Z,Elektriciteit,,,,,,,,,,,,,
254769,FFR03B,Elektriciteit,,,,,,,,,,,,,
254770,FFR03D,Elektriciteit,,,,,,,,,,,,,
254772,FFR03G,Elektriciteit,,,,,,,,,,,,,
254773,FFR03H,Benzine,,3.6,82.0,,,,,,,,,,
254774,FFR03J,Benzine,,,,,,,,,,,,,
254775,FFR03K,Benzine,,2.9,65.0,,,,,,,,,,
254776,FFR03L,Benzine,,3.6,82.0,,,,,,,,,,
254777,FFR03N,Elektriciteit,,,,,,,,,,,,,
254778,FFR03P,Benzine,,3.6,82.0,,,,,,,,,,
254779,FFR03R,Benzine,,,,,,,,,,,,,
254780,FFR03S,Elektriciteit,,,,,,,,,,,,,
254781,FFR03T,Benzine,,2.6,57.0,,,,,,,,,,
254782,FFR03V,Elektriciteit,,,,,,,,,,,,,
254783,FFR03X,Benzine,,,,,,,,,,,,,
254784,FFR03Z,Elektriciteit,,,,,,,,,,,,,
254785,FFR04B,Elektriciteit,,,,,,,,,,,,,
254786,FFR04D,Elektriciteit,,,,,,,,,,,,,
254787,FFR04F,Benzine,,,,,,,,,,,,,
254788,FFR04G,Elektriciteit,,,,,,,,,,,,,
254789,FFR04H,Benzine,,3.6,82.0,,,,,,,,,,
254790,FFR04J,Benzine,,,,,,,,,,,,,
254791,FFR04K,Benzine,,3.6,82.0,,,,,,,,,,
254792,FFR04L,Benzine,,3.6,82.0,,,,,,,,,,
254794,FFR04P,Benzine,,2.9,65.0,,,,,,,,,,
254795,FFR04R,Benzine,,,,,,,,,,,,,
254796,FFR04S,Benzine,,,,,,,,,,,,,
254797,FFR04T,Benzine,,2.6,57.0,,,,,,,,,,
254798,FFR04V,Elektriciteit,,,,,,,,,,,,,
254799,FFR04X,Benzine,,,,,,,,,,,,,
254800,FFR04Z,Elektriciteit,,,,,,,,,,,,,
254801,FFR05B,Elektriciteit,,,,,,,,,,,,,
254802,FFR05D,Elektriciteit,,,,,,,,,,,,,
254803,FFR05F,Elektriciteit,,,,,,,,,,,,,
254804,FFR05G,Benzine,,,,,,,,,,,,,
254805,FFR05H,Benzine,,3.6,82.0,,,,,,,,,,
254806,FFR05J,Benzine,,,,,,,,,,,,,
254807,FFR05K,Benzine,,3.6,82.0,,,,,,,,,,
254809,FFR05N,Elektriciteit,,,,,,,,,,,,,
254810,FFR05P,Benzine,,2.9,65.0,,,,,,,,,,
254811,FFR05R,Benzine,,,,,,,,,,,,,
254812,FFR05S,Elektriciteit,,,,,,,,,,,,,
254813,FFR05T,Benzine,,2.9,65.0,,,,,,,,,,
254814,FFR05V,Benzine,,,,,,,,,,,,,
254815,FFR05Z,Elektriciteit,,,,,,,,,,,,,
254816,FFR06B,Elektriciteit,,,,,,,,,,,,,
254817,FFR06D,Elektriciteit,,,,,,,,,,,,,
254818,FFR06F,Elektriciteit,,,,,,,,,,,,,
254819,FFR06H,Benzine,,2.9,65.0,,,,,,,,,,
254820,FFR06J,Benzine,,,,,,,,,,,,,
254821,FFR06K,Benzine,,2.9,65.0,,,,,,,,,,
254822,FFR06L,Benzine,,3.6,82.0,,,,,,,,,,
254823,FFR06N,Elektriciteit,,,,,,,,,,,,,
254824,FFR06P,Benzine,,3.6,82.0,,,,,,,,,,
254825,FFR06R,Benzine,,,,,,,,,,,,,
254826,FFR06S,Benzine,,,,,,,,,,,,,
254827,FFR06T,Benzine,,2.9,65.0,,,,,,,,,,
254828,FFR06V,Diesel,,,,,,,,,,,,,
254829,FFR06X,Benzine,,,,,,,,,,,,,
254830,FFR06Z,Elektriciteit,,,,,,,,,,,,,
254831,FFR07B,Elektriciteit,,,,,,,,,,,,,
254832,FFR07D,Elektriciteit,,,,,,,,,,,,,
254833,FFR07F,Elektriciteit,,,,,,,,,,,,,
254834,FFR07G,Elektriciteit,,,,,,,,,,,,,
254835,FFR07H,Benzine,,2.6,57.0,,,,,,,,,,
254836,FFR07K,Benzine,,2.9,65.0,,,,,,,,,,
254837,FFR07L,Benzine,,2.9,65.0,,,,,,,,,,
254838,FFR07N,Elektriciteit,,,,,,,,,,,,,
254839,FFR07P,Benzine,,3.6,82.0,,,,,,,,,,
254840,FFR07R,Benzine,,,,,,,,,,,,,
254841,FFR07S,Elektriciteit,,,,,,,,,,,,,
254842,FFR07T,Benzine,,3.6,82.0,,,,,,,,,,
254844,FFR07X,Elektriciteit,,,,,,,,,,,,,
254845,FFR07Z,Elektriciteit,,,,,,,,,,,,,
254846,FFR08B,Elektriciteit,,,,,,,,,,,,,
254847,FFR08D,Elektriciteit,,,,,,,,,,,,,
254848,FFR08F,Elektriciteit,,,,,,,,,,,,,
254849,FFR08G,Benzine,,,,,,,,,,,,,
254850,FFR08H,Benzine,,2.9,65.0,,,,,,,,,,
254851,FFR08J,Benzine,,,,,,,,,,,,,
254852,FFR08K,Benzine,,2.6,57.0,,,,,,,,,,
254853,FFR08L,Benzine,,2.1,47.0,,,,,,,,,,
254854,FFR08N,Benzine,,,,,,,,,,,,,
254855,FFR08P,Benzine,,3.6,82.0,,,,,,,,,,
254856,FFR08R,Benzine,,,,,,,,,,,,,
254857,FFR08S,Elektriciteit,,,,,,,,,,,,,
254858,FFR08T,Benzine,,3.6,82.0,,,,,,,,,,
254859,FFR08X,Elektriciteit,,,,,,,,,,,,,
254860,FFR08Z,Elektriciteit,,,,,,,,,,,,,
254861,FFR09D,Elektriciteit,,,,,,,,,,,,,
254862,FFR09F,Benzine,,,,,,,,,,,,,
254863,FFR09G,Elektriciteit,,,,,,,,,,,,,
254864,FFR09H,Benzine,,3.6,82.0,,,,,,,,,,
254865,FFR09J,Benzine,,,,,,,,,,,,,
254866,FFR09K,Benzine,,2.1,47.0,,,,,,,,,,
254867,FFR09L,Elektriciteit,,,,,,,,,,,,,
254868,FFR09N,Benzine,,,,,,,,,,,,,
254869,FFR09P,Benzine,,3.6,82.0,,,,,,,,,,
254870,FFR09R,Elektriciteit,,,,,,,,,,,,,
254872,FFR09T,Benzine,,3.6,82.0,,,,,,,,,,
254873,FFR09V,Benzine,,,,,,,,,,,,,
254874,FFR09Z,Elektriciteit,,,,,,,,,,,,,
254875,FFR10B,Elektriciteit,,,,,,,,,,,,,
254876,FFR10D,Elektriciteit,,,,,,,,,,,,,
254877,FFR10F,Elektriciteit,,,,,,,,,,,,,
254878,FFR10G,Elektriciteit,,,,,,,,,,,,,
254879,FFR10H,Benzine,,3.0,70.0,,,,,,,,,,
254880,FFR10J,Benzine,,,,,,,,,,,,,
254881,FFR10K,Benzine,,,,,,,,,,,,,
254882,FFR10L,Benzine,,2.9,65.0,,,,,,,,,,
254884,FFR10P,Benzine,,3.6,82.0,,,,,,,,,,
254886,FFR10S,Elektriciteit,,,,,,,,,,,,,
254887,FFR10T,Benzine,,3.6,82.0,,,,,,,,,,
254888,FFR10V,Benzine,,,,,,,,,,,,,
254889,FFR10X,Benzine,,,,,,,,,,,,,
254890,FFR11B,Elektriciteit,,,,,,,,,,,,,
254891,FFR11D,Elektriciteit,,,,,,,,,,,,,
254892,FFR11F,Elektriciteit,,,,,,,,,,,,,
254893,FFR11G,Elektriciteit,,,,,,,,,,,,,
254894,FFR11H,Benzine,,3.6,82.0,,,,,,,,,,
254895,FFR11K,Benzine,,,,,,,,,,,,,
254898,FFR11P,Benzine,,2.6,57.0,,,,,,,,,,
254899,FFR11R,Elektriciteit,,,,,,,,,,,,,
254900,FFR11S,Elektriciteit,,,,,,,,,,,,,
254901,FFR11T,Benzine,,3.6,82.0,,,,,,,,,,
254902,FFR11V,Benzine,,,,,,,,,,,,,
254903,FFR11X,Benzine,,,,,,,,,,,,,
254904,FFR11Z,Elektriciteit,,,,,,,,,,,,,
254905,FFR12B,Benzine,,,,,,,,,,,,,
254906,FFR12D,Elektriciteit,,,,,,,,,,,,,
254907,FFR12F,Benzine,,,,,,,,,,,,,
254908,FFR12G,Elektriciteit,,,,,,,,,,,,,
254909,FFR12H,Benzine,,2.6,57.0,,,,,,,,,,
254910,FFR12J,Benzine,,,,,,,,,,,,,
254911,FFR12K,Benzine,,2.9,65.0,,,,,,,,,,
254913,FFR12N,Benzine,,,,,,,,,,,,,
254914,FFR12P,Benzine,,3.6,82.0,,,,,,,,,,
254915,FFR12S,Elektriciteit,,,,,,,,,,,,,
254916,FFR12T,Benzine,,3.6,82.0,,,,,,,,,,
254917,FFR12V,Benzine,,,,,,,,,,,,,
254918,FFR12X,Elektriciteit,,,,,,,,,,,,,
254919,FFR12Z,Benzine,,,,,,,,,,,,,
254920,FFR13B,Elektriciteit,,,,,,,,,,,,,
254921,FFR13D,Elektriciteit,,,,,,,,,,,,,
254922,FFR13F,Elektriciteit,,,,,,,,,,,,,
254923,FFR13G,Elektriciteit,,,,,,,,,,,,,
254924,FFR13H,Benzine,,2.1,47.0,,,,,,,,,,
254925,FFR13J,Elektriciteit,,,,,,,,,,,,,
254926,FFR13K,Benzine,,2.6,57.0,,,,,,,,,,
254927,FFR13L,Elektriciteit,,,,,,,,,,,,,
254928,FFR13N,Benzine,,,,,,,,,,,,,
254929,FFR13P,Benzine,,3.6,82.0,,,,,,,,,,
254930,FFR13R,Benzine,,,,,,,,,,,,,
254931,FFR13S,Benzine,,,,,,,,,,,,,
254932,FFR13T,Benzine,,3.6,82.0,,,,,,,,,,
254933,FFR13V,Benzine,,,,,,,,,,,,,
254934,FFR13X,Benzine,,,,,,,,,,,,,
254935,FFR14B,Elektriciteit,,,,,,,,,,,,,
254936,FFR14D,Elektriciteit,,,,,,,,,,,,,
254937,FFR14F,Elektriciteit,,,,,,,,,,,,,
254938,FFR14G,Benzine,,,,,,,,,,,,,
254939,FFR14H,Benzine,,2.6,57.0,,,,,,,,,,
254940,FFR14J,Elektriciteit,,,,,,,,,,,,,
254941,FFR14K,Benzine,,2.6,57.0,,,,,,,,,,
254942,FFR14L,Elektriciteit,,,,,,,,,,,,,
254943,FFR14N,Benzine,,,,,,,,,,,,,
254944,FFR14P,Benzine,,2.6,57.0,,,,,,,,,,
254945,FFR14R,Benzine,,,,,,,,,,,,,
254946,FFR14S,Benzine,,,,,,,,,,,,,
254947,FFR14T,Benzine,,3.6,82.0,,,,,,,,,,
254948,FFR14V,Benzine,,,,,,,,,,,,,
254949,FFR14X,Elektriciteit,,,,,,,,,,,,,
254950,FFR14Z,Elektriciteit,,,,,,,,,,,,,
254951,FFR15B,Elektriciteit,,,,,,,,,,,,,
254952,FFR15D,Elektriciteit,,,,,,,,,,,,,
254953,FFR15F,Elektriciteit,,,,,,,,,,,,,
254954,FFR15G,Elektriciteit,,,,,,,,,,,,,
254955,FFR15H,Benzine,,2.6,57.0,,,,,,,,,,
254956,FFR15J,Elektriciteit,,,,,,,,,,,,,
254957,FFR15K,Benzine,,3.6,82.0,,,,,,,,,,
254958,FFR15L,Elektriciteit,,,,,,,,,,,,,
254959,FFR15N,Benzine,,,,,,,,,,,,,
254960,FFR15P,Benzine,,2.3,53.0,,,,,,,,,,
254962,FFR15T,Benzine,,3.0,70.0,,,,,,,,,,
254963,FFR15X,Elektriciteit,,,,,,,,,,,,,
254964,FFR16B,Elektriciteit,,,,,,,,,,,,,
254965,FFR16F,Benzine,,,,,,,,,,,,,
254967,FFR16J,Benzine,,,,,,,,,,,,,
254968,FFR16K,Benzine,,2.9,65.0,,,,,,,,,,
254970,FFR16N,Benzine,,,,,,,,,,,,,
254971,FFR16P,Benzine,,3.6,82.0,,,,,,,,,,
254972,FFR16R,Elektriciteit,,,,,,,,,,,,,
254973,FFR16S,Benzine,,,,,,,,,,,,,
254974,FFR16T,Benzine,,3.6,82.0,,,,,,,,,,
